we|PRP|ABSTRACT_6:ABSTRACT_11:ABSTRACT_5:ABSTRACT_4:ABSTRACT_15:ABSTRACT_8:ABSTRACT_2:ABSTRACT_3:ABSTRACT_1:ABSTRACT_7:ABSTRACT_9:ABSTRACT_10|5
the basic algorithm|DT JJ NN|ABSTRACT_4|0
the soft pattern|DT JJ NN|ABSTRACT_1|1
such topic terms|JJ NN NNS|ABSTRACT_10|0
the both systems|DT DT NNS|ABSTRACT_6|0
a consistent trend|DT JJ NN|ABSTRACT_1|0
a baseline reference|DT NN NN|ABSTRACT_8|0
text retrieval conference|NN NN NN|ABSTRACT_1|0
the him ranker|DT PRP NN|ABSTRACT_1|0
different answer nuggets|JJ NN NNS|ABSTRACT_4|0
identical input data|JJ NN NNS|ABSTRACT_3|0
2. related work|DT VBN NN|ABSTRACT_1|0
a text corpora|DT NN NN|ABSTRACT_5|0
only a handful|RB DT NN|ABSTRACT_1|0
our answer set|PRP$ NN NN|ABSTRACT_10|0
term weighting scheme|NN VBG NN|ABSTRACT_4|0
a tall order|DT JJ NN|ABSTRACT_5|0
this language model|DT NN NN|ABSTRACT_1|0
lower bound reference|JJR JJ NN|ABSTRACT_1|0
our future work|PRP$ JJ NN|ABSTRACT_1|0
the answer set|DT NN NN|ABSTRACT_1|0
the best approach|DT JJS NN|ABSTRACT_1|0
the bounded property|DT VBN NN|ABSTRACT_1|0
the search results|DT NN NNS|ABSTRACT_1|0
the weighting schemes|DT NN NNS|ABSTRACT_1|0
the next section|DT JJ NN|ABSTRACT_5|0
only one system|RB CD NN|ABSTRACT_1|0
our desired topic|PRP$ VBN NN|ABSTRACT_7|0
the ordered centroid|DT VBN NN|ABSTRACT_9|0
cui , m.-y|FW , JJ|ABSTRACT_1|0
lin and d.|NN CC VBN|ABSTRACT_1|0
the remaining answers|DT VBG NNS|ABSTRACT_1|0
zhang and w.|NN CC NN|ABSTRACT_1|0
web resources|NN NNS|ABSTRACT_11:ABSTRACT_5:ABSTRACT_4:ABSTRACT_8:ABSTRACT_7|0
it|PRP|ABSTRACT_5:ABSTRACT_2:ABSTRACT_8:ABSTRACT_3:ABSTRACT_1:ABSTRACT_7|0
definitional answers|JJ NNS|ABSTRACT_6:ABSTRACT_5:ABSTRACT_4:ABSTRACT_8:ABSTRACT_3|0
the use|DT NN|ABSTRACT_5:ABSTRACT_2:ABSTRACT_3:ABSTRACT_1|0
informative nuggets|JJ NNS|ABSTRACT_6:ABSTRACT_5:ABSTRACT_4:ABSTRACT_8:ABSTRACT_1:ABSTRACT_7|1
the number|DT NN|ABSTRACT_6:ABSTRACT_2:ABSTRACT_3:ABSTRACT_96:ABSTRACT_1:ABSTRACT_10|0
the results|DT NNS|ABSTRACT_6:ABSTRACT_14:ABSTRACT_2:ABSTRACT_3|0
george foreman|JJ NN|ABSTRACT_5:ABSTRACT_4:ABSTRACT_26:ABSTRACT_3|0
the sentence|DT NN|ABSTRACT_5:ABSTRACT_2|0
answers|NNS|ABSTRACT_5:ABSTRACT_4:ABSTRACT_2:ABSTRACT_1:ABSTRACT_10|0
js divergence|JJ NN|ABSTRACT_4:ABSTRACT_3:ABSTRACT_1|0
a set|DT NN|ABSTRACT_6:ABSTRACT_4:ABSTRACT_3:ABSTRACT_1|0
a sentence|DT NN|ABSTRACT_6:ABSTRACT_5:ABSTRACT_8:ABSTRACT_3|0
kl divergence|JJ NN|ABSTRACT_5:ABSTRACT_4:ABSTRACT_2:ABSTRACT_1|0
centroid words|NN NNS|ABSTRACT_4:ABSTRACT_2|0
the result|DT NN|ABSTRACT_2:ABSTRACT_1:ABSTRACT_9|0
