which|WDT|BODY_11:BODY_15:BODY_13:BODY_2:BODY_3:BODY_4:BODY_6:BODY_5:ABSTRACT_4:BODY_10:BODY_7:BODY_8:BODY_9|1
unknown parameters|JJ NNS|BODY_6:BODY_16:BODY_10:BODY_4|0
its isotropic nature|PRP$ JJ NN|BODY_10|0
a set|DT NN|BODY_1:BODY_4|0
1 )|CD -RRB-|BODY_6|0
0 ) and d \gamma1|CD -RRB- CC JJ NNS|BODY_6|0
let|VB|BODY_3|0
o(log( m \gamma|JJ NN NN|BODY_5|0
temperature|NN|BODY_2|0
larger regions|JJR NNS|BODY_4:BODY_7|0
l ( n ) l ( n\gamma1 ) r l|NN -LRB- NN -RRB- NN -LRB- CD -RRB- NN NN|BODY_5|0
the local likelihood functions|DT JJ NN NNS|BODY_2|0
both m and m|DT NN CC NN|BODY_4|0
insertions|NNS|BODY_2|0
implementations|NNS|BODY_6|0
fixed m|JJ NN|BODY_1:BODY_3|0
the following sections|DT JJ NNS|BODY_4|0
the prior knowledge|DT JJ NN|BODY_2:BODY_1|0
the cases|DT NNS|BODY_3|0
the classifications|DT NNS|BODY_6|0
these boundary blocks|DT NN NNS|BODY_2|0
most local operations|JJS JJ NNS|BODY_3|0
high spatial correlation|JJ JJ NN|BODY_3:BODY_9|0
the fit|DT NN|BODY_5|0
z exp|FW VBZ|BODY_4:BODY_7|0
both deterministic algorithms|DT JJ NNS|BODY_2|0
each tree|DT NN|BODY_1:BODY_7|0
an equation|DT NN|BODY_5|0
a lattice point|DT NN NN|BODY_4|0
accurate segmentations|JJ NNS|ABSTRACT_2|0
the total complexity|DT JJ NN|BODY_4|0
the cluster partitions|DT NN NNS|BODY_2|0
prediction variance|NN NN|BODY_5|0
the vectors|DT NNS|BODY_3|0
aic|JJ|BODY_2|0
the minimization|DT NN|BODY_1:BODY_4|0
the energy|DT NN|BODY_11:BODY_1|0
each time|DT NN|BODY_1|0
a nonhomogeneous gaussian autoregressive ( ar ) model|DT JJ JJ JJ -LRB- NN -RRB- NN|BODY_2|0
the prior distribution|DT JJ NN|BODY_1:BODY_4|0
a t|DT NN|BODY_6:BODY_5:BODY_4|0
the final form|DT JJ NN|BODY_5|0
place|NN|BODY_16:BODY_8|0
( 17 )|-LRB- CD -RRB-|BODY_5:BODY_3|0
a causal gaussian autoregressive model|DT JJ JJ JJ NN|ABSTRACT_2|0
u(\deltajy )|NN -RRB-|BODY_6:BODY_1|0
a group|DT NN|BODY_3|0
an unsupervised fashion|DT JJ NN|BODY_2|0
14|CD|BODY_4:BODY_8|0
follows|VBZ|BODY_2|0
the complex dependence|DT JJ NN|BODY_3|0
more natural methods|JJR JJ NNS|BODY_3|0
a pixel|DT NN|BODY_2|0
'(|LS|BODY_3|0
the schedule|DT NN|BODY_2|0
their area|PRP$ NN|BODY_2|0
notice|NN|BODY_1|0
high probability|JJ NN|BODY_10:BODY_4|0
pixel classes|NN NNS|BODY_3:BODY_4|0
the m+1 texture case|DT NN NN NN|BODY_6|0
a flag (|DT NN -LRB-|BODY_5|0
a specific ordering|DT JJ VBG|BODY_4|0
fixed|VBN|BODY_2|0
the mean energy values|DT JJ NN NNS|BODY_2|0
the functions l|DT NNS NN|BODY_1:BODY_4|0
boundary points|NN NNS|BODY_8|0
a second quadrant predictor window|DT JJ NN NN NN|BODY_3|0
the sets|DT NNS|BODY_1:BODY_3|0
( 21|-LRB- CD|BODY_3|0
appendix|NN|BODY_2:BODY_1|0
an image [6|DT NN NN|BODY_6|0
any unique mapping|DT JJ NN|BODY_2|0
t ( n )|NN -LRB- NN -RRB-|BODY_5|0
some applications|DT NNS|BODY_7|0
an eight-point neigh|DT JJ NN|BODY_10|0
two orders|CD NNS|BODY_7|0
each image block|DT NN NN|BODY_3|0
( n\gamma1|-LRB- NNS|BODY_2|0
current pixel replacements|JJ NN NNS|BODY_2|0
a simple form|DT JJ NN|BODY_3|0
decrease|NN|BODY_7|0
those functions|DT NNS|BODY_5|0
this information|DT NN|BODY_4:BODY_8|0
the correct starting value and rate|DT JJ JJ NN CC NN|BODY_6|0
convex|JJ|BODY_13|0
the following forms|DT VBG NNS|BODY_4|0
sufficient information|JJ NN|BODY_7|0
the resulting boundaries|DT VBG NNS|BODY_2|0
the aic information criteria|DT JJ NN NNS|BODY_7|0
the mean square deviation|DT JJ JJ NN|BODY_5|0
this process|DT NN|BODY_2|0
the lowest energy state|DT JJS NN NN|BODY_2|0
texture boundaries|NN NNS|BODY_2|0
a xs ( r|DT NN -LRB- NN|BODY_5|0
the conditional density function|DT JJ NN NN|BODY_1:BODY_8|0
the approach|DT NN|BODY_1|0
the following simplified expression|DT VBG JJ NN|BODY_3|0
a few special cases|DT JJ JJ NNS|BODY_4|0
) 1|-RRB- CD|BODY_11|0
ra|NN|BODY_6|0
the neighboring flags|DT JJ NNS|BODY_4|0
a new tree|DT JJ NN|BODY_2|0
the image pixels|DT NN NNS|BODY_5|0
a global criterion|DT JJ NN|ABSTRACT_5|0
ma|FW|BODY_7|0
model x|NN NN|BODY_9|0
a modified criteria|DT JJ NNS|BODY_3|1
any updating|DT VBG|BODY_2|0
two simple 64x64 toroidal test patterns|CD JJ CD JJ NN NNS|BODY_3|0
m statistics|NN NNS|BODY_6:BODY_4|0
ml parameters|NN NNS|BODY_2|0
a new function|DT JJ NN|BODY_17|0
a minimum|DT NN|ABSTRACT_4|0
all merging|DT VBG|BODY_2|0
the minimum number|DT JJ NN|BODY_4|0
multiple resolution segmentation techniques|JJ NN NN NNS|BODY_2|0
three levels|CD NNS|BODY_1:BODY_2|0
relatively little information|RB JJ NN|BODY_4|0
a symmetric transition probability|DT JJ NN NN|BODY_3|0
these methods|DT NNS|BODY_1|0
a quad tree|DT NN NN|BODY_3|0
order ar model|NN NN NN|BODY_4|0
image|NN|BODY_6:BODY_15:BODY_14|0
the local replacement operation|DT JJ NN NN|BODY_2|0
the textures|DT NNS|BODY_3:BODY_8|0
reached|VBN|BODY_6|0
this scheme|DT NN|BODY_1|0
the raster ordering|DT NN NN|BODY_5:BODY_10|0
icm or sa|NN CC NN|BODY_5|0
the maximum or minimum|DT NN CC NN|BODY_3|0
( 15 )|-LRB- CD -RRB-|BODY_4|0
a general purpose algorithm|DT JJ NN NN|BODY_3|0
no blocks|DT NNS|BODY_11|0
the unsupervised estimation problem|DT JJ NN NN|BODY_2|0
( 24 )|-LRB- CD -RRB-|BODY_4|0
the cost functions|DT NN NNS|BODY_3|0
gibbs distributions|NNS NNS|BODY_3|0
the joint probability distributions|DT JJ NN NNS|BODY_4|0
more computation|RBR NN|BODY_9|0
a list|DT NN|BODY_4|0
all experiments|DT NNS|BODY_1|0
decimation|NN|BODY_3|0
the two nearest clusters|DT CD JJS NNS|BODY_6:BODY_2|0
such a gibbs distribution|JJ DT JJ NN|BODY_4|0
the assumptions|DT NNS|BODY_6|0
a posteriori|DT FW|BODY_3|0
ordering|VBG|BODY_4|0
figure 5|NN CD|BODY_3|0
only o( m|RB JJ NN|BODY_2|0
fa k g m|NN NN VBG NN|BODY_8|0
this relation|DT NN|BODY_4|0
the unordered block classes|DT JJ NN NNS|BODY_5|0
map ) estimate|NN -RRB- NN|BODY_4|0
each case|DT NN|BODY_1|0
this analysis|DT NN|BODY_2|0
a boundary|DT NN|BODY_4|0
( l\gamma1|-LRB- NN|BODY_2|0
the following|DT VBG|BODY_2|0
practice|NN|BODY_1|0
the mrs and sa algorithms|DT NNS CC NN NNS|BODY_5|0
a l ,|DT JJ ,|BODY_8|0
a l take|DT NN NN|BODY_9|0
each cluster|DT NN|BODY_2:BODY_1|0
the sense|DT NN|BODY_4|0
the probability p|DT NN NN|BODY_4|0
a variety|DT NN|BODY_4|0
a faster schedule|DT JJR NN|BODY_1:BODY_3|0
the unique solution|DT JJ NN|BODY_6|0
adjacent blocks|JJ NNS|BODY_3|0
( 29|-LRB- CD|BODY_12|0
8s|NN|BODY_8|0
( 10 )|-LRB- CD -RRB-|BODY_5:BODY_3|0
sequential replacements|JJ NNS|BODY_4|0
the resulting minimization techniques|DT VBG NN NNS|BODY_6|0
the sample statistics|DT NN NNS|BODY_6|0
thin strips [1]|JJ NNS NNS|BODY_4|0
the previous coarser|DT JJ NN|BODY_6|0
100 and 500 iterations|CD CC CD NNS|BODY_4|0
a finite number|DT JJ NN|BODY_5|0
larger numbers|JJR NNS|BODY_2|0
substantially less computation|RB JJR NN|BODY_3|0
the ordered block classifications|DT VBN NN NNS|BODY_3|0
[17]|NN|BODY_5|0
a free boundary|DT JJ NN|BODY_2|0
all other clusters|DT JJ NNS|BODY_5|0
no reason|DT NN|BODY_4|0
sufficient statistical evidence|JJ JJ NN|BODY_6|0
the block size|DT NN NN|BODY_1|0
the likely scale|DT JJ NN|BODY_3|0
the actual texture parameters|DT JJ NN NNS|BODY_4|0
coarse resolution solutions|JJ NN NNS|BODY_7|0
one resolution|CD NN|BODY_5|0
the random reordering|DT JJ NN|BODY_2|0
sufficient statistics|JJ NNS|BODY_13|0
a past|DT NN|BODY_3|0
mean and 64 quantization levels|JJ CC CD NN NNS|BODY_4|0
a deterministic replacement algorithm|DT JJ NN NN|BODY_2|0
a grouping|DT NN|BODY_6|0
ml) parameter estimation|JJ NN NN|BODY_4|0
the sequence|DT NN|BODY_3|0
each resolution n|DT NN NN|BODY_3|0
small regions|JJ NNS|BODY_2|0
the global optimum [6]|DT JJ NN NN|BODY_4|0
the fine and course resolution cost functions|DT JJ CC NN NN NN NNS|BODY_5|0
a texture|DT NN|BODY_7|0
an agglomerative hierarchical clustering algorithm|DT JJ JJ NN NN|BODY_2|0
angles|NNS|BODY_7|0
any block|DT NN|BODY_2|0
identifiability|NN|BODY_2|0
o( m log( m \gamma|JJ NN NN NN NN|BODY_4|0
the introduction|DT NN|BODY_7|0
cost|NN|BODY_5|0
a square two dimensional lattice|DT JJ CD JJ NN|BODY_6|0
elements|NNS|BODY_2:BODY_7|0
unit|NN|BODY_7|0
a sum|DT NN|BODY_16|0
the knowledge|DT NN|BODY_5|0
normalizing constants|JJ NNS|BODY_2|0
the neighborhoods|DT NNS|BODY_4|0
the mean energy|DT JJ NN|BODY_5|0
m 2 calculations|NN CD NNS|BODY_3|0
oe 2 m|NN CD NN|BODY_6|0
2|CD|BODY_11:BODY_3|0
the composition|DT NN|BODY_3|0
a entire line|DT JJ NN|BODY_6|0
the previous value|DT JJ NN|BODY_2|0
the properties|DT NNS|BODY_6|0
the mle texture parameters|DT NN NN NNS|BODY_2|0
mle)|NN|BODY_4|0
the context|DT NN|BODY_3|0
an analogous segmentation problem|DT JJ NN NN|BODY_3|0
a predictive texture model|DT JJ NN NN|BODY_2|0
the same|DT JJ|BODY_2|0
this optimization criteria|DT NN NNS|BODY_5|0
two constraints|CD NNS|BODY_4|0
a level|DT NN|BODY_2|0
the set f1|DT NN NNS|BODY_4|0
the plots|DT NNS|BODY_2|0
all cluster techniques|DT NN NNS|BODY_3|0
the transition distribution|DT NN NN|BODY_3|0
superscripts|NNS|BODY_5|0
l log|JJ NN|BODY_5|0
the probabilities|DT NNS|BODY_13|0
time|NN|BODY_7|0
ml estimation|NN NN|BODY_2|0
t possible|NN JJ|BODY_8|0
a special case|DT JJ NN|BODY_2|0
the transformation|DT NN|BODY_2:BODY_3|0
( 28 )|-LRB- CD -RRB-|BODY_11|0
an unambiguous specification|DT JJ NN|BODY_6|0
groupings|NNS|BODY_3|0
fine resolutions|JJ NNS|BODY_6|0
that texture|DT NN|BODY_12:BODY_8|0
a quarter plane prediction window|DT NN NN NN NN|BODY_2|0
( y|-LRB- NN|BODY_6|0
a member|DT NN|BODY_2|0
one pass|CD NN|BODY_2|0
the repeated combining|DT VBN VBG|BODY_3|0
the multigrid methods|DT JJ NNS|BODY_3|0
-m|NNP|BODY_4|0
t drops|IN NNS|BODY_6|0
the decimated likelihood functions|DT JJ NN VBZ|BODY_4|0
each grouping|DT NN|BODY_5|0
a computationally intensive method|DT RB JJ NN|BODY_6|0
the minimization problem|DT NN NN|BODY_6|0
prior knowledge|JJ NN|BODY_2|0
normal assumptions|JJ NNS|BODY_3|0
the agglomeration|DT NN|BODY_6|0
the final expression|DT JJ NN|BODY_13|0
those statistics|DT NNS|BODY_4|0
a parameter|DT NN|BODY_5|0
an information criteria|DT NN NNS|BODY_9|0
the fisher information matrix|DT NN NN NN|BODY_4|0
the limiting distribution|DT VBG NN|BODY_4|0
an alternative|DT NN|BODY_3|0
( 4 ) and ( 5 )|-LRB- CD -RRB- CC -LRB- CD -RRB-|BODY_3|0
this definition|DT NN|BODY_1|0
integer pairs|NN NNS|BODY_3|0
(y j\delta|JJ NN|BODY_2|0
13 and 14|CD CC CD|BODY_2|0
an approximate maximum|DT JJ NN|BODY_2|0
each show|DT NN|BODY_3|0
six different tests|CD JJ NNS|BODY_2|0
properties|NNS|BODY_4|0
raster|NN|BODY_3|0
the clique c|DT NN NN|BODY_14|0
1024|CD|BODY_3|0
equal dimension|JJ NN|BODY_6|0
the weakest possible assumptions|DT JJS JJ NNS|BODY_3|0
the sar model|DT NN NN|BODY_3|0
an ending temperature|DT VBG NN|BODY_7|0
r )|NN -RRB-|BODY_7|0
the smallest element|DT JJS NN|BODY_6|0
authors|NNS|BODY_2|0
plots|NNS|BODY_2|0
the mrf models|DT NN NNS|BODY_2|0
smooth spatial behavior|JJ JJ NN|BODY_3|0
n|NN|BODY_8|0
a schedule|DT NN|BODY_4|0
f(yjx )|NN -RRB-|BODY_3|0
this property|DT NN|BODY_1|0
this work raster ordering|DT NN NN VBG|BODY_6|0
this reason|DT NN|BODY_1|0
smoothness constraints|NN NNS|BODY_4|0
the bias|DT NN|BODY_3|0
the mle values|DT NN NNS|BODY_3|0
good or better|JJ CC RBR|BODY_7|0
this replacement operation changes|DT NN NN NNS|BODY_2|0
only unique up|RB JJ IN|BODY_4|0
a finite domain|DT JJ NN|BODY_2|0
remains|VBZ|BODY_5|0
( 9 )|-LRB- CD -RRB-|BODY_3|0
) [8 ]|-RRB- CD NN|BODY_5|0
the only relevant ( sufficient ) statistics|DT JJ JJ -LRB- JJ -RRB- NNS|BODY_3|0
the discrete valued field|DT JJ VBN NN|BODY_4|0
e .g|NN NN|BODY_5|0
mean error versus|JJ NN FW|BODY_3|0
the maximum likelihood estimate|DT JJ NN NN|BODY_3|0
fi|JJ|BODY_3|0
its diagonal entries|PRP$ JJ NNS|BODY_3|0
this framework|DT NN|BODY_5|0
p|NN|BODY_4|0
the parameter value unsupervised parameter estimation|DT NN NN JJ NN NN|BODY_3|0
the decision|DT NN|BODY_2|0
the updating|DT VBG|BODY_2|0
the unknown field|DT JJ NN|BODY_5|0
long (ignore end effects|JJ JJ NN NNS|BODY_3|0
neither|DT|BODY_4|0
25 )|CD -RRB-|BODY_2|0
the same information|DT JJ NN|BODY_3|0
the adjacent pixels|DT JJ NNS|BODY_4|0
y and fa k k=1|NN CC NN NN NNS|BODY_5|0
a notation|DT NN|BODY_2|0
random variables|JJ NNS|BODY_11:BODY_7|0
aeg|NN|BODY_9|0
a p|DT NN|BODY_3|0
the estimated number|DT JJ NN|BODY_2|0
the direction|DT NN|BODY_9|0
functions|NNS|BODY_4|0
the selective agglomeration|DT JJ NN|BODY_3|0
a balanced tree|DT JJ NN|BODY_3|0
the criteria|DT NNS|BODY_7|0
the ergodic properties|DT JJ NNS|BODY_2|0
l(\delta|NN|BODY_18|0
uniform probability|NN NN|BODY_5|0
one method|CD NN|BODY_3|0
any particular group|DT JJ NN|BODY_10|0
the fact|DT NN|BODY_2|0
components|NNS|BODY_7|0
texture clusters|NN NNS|BODY_4|0
this stage many cluster pairs|DT NN JJ NN NNS|BODY_2|0
a that|DT DT|BODY_3|0
consideration|NN|BODY_4|0
strictly positive distribution|RB JJ NN|BODY_5|0
observations|NNS|BODY_3|0
the mean , variance and prediction coefficients|DT JJ , NN CC NN NNS|BODY_2|0
fi ( n|JJ -LRB- NN|BODY_10|0
each other|DT JJ|BODY_6|0
4 and 5 plot|CD CC CD NN|BODY_7|0
the discrimination|DT NN|BODY_5|0
's algorithm [21]|POS NN NN|BODY_4|0
a greedy minimization algorithm|DT JJ NN NN|BODY_1|0
a visible cue|DT JJ NN|BODY_4|0
any changes|DT NNS|BODY_1|0
approximate minimization|JJ NN|BODY_1|0
icm) [4|NN CD|BODY_4|0
set return|VBN NN|BODY_1|0
these composite images|DT JJ NNS|BODY_1|0
x ( n\gamma1|NN -LRB- CD|BODY_3|0
arbitrary blocks|JJ NNS|BODY_4|0
this agglomeration procedure|DT NN NN|BODY_2|0
superfluous textures|JJ NNS|BODY_6:BODY_1|0
a tractable number|DT JJ NN|BODY_4|0
the functions c(k|DT NNS VBP|BODY_4|0
vectors|NNS|BODY_4|0
resolution level|NN NN|BODY_4|0
distinct textures or clusters|JJ NNS CC NNS|BODY_3|0
the temperature|DT NN|BODY_6|0
the signal-to-noise ratio|DT NN NN|BODY_1:BODY_3|0
local algorithms|JJ NNS|BODY_5|0
mrs ) algorithm|NNS -RRB- NN|BODY_3|0
a starting temperature|DT VBG NN|BODY_5|0
a marginal distribution|DT JJ NN|BODY_12:BODY_8|0
detail|NN|BODY_7|0
the prediction errors|DT NN NNS|BODY_3|0
this minimization problem|DT NN NN|BODY_3|0
n ) count adjacent values|NN -RRB- NN JJ NNS|BODY_7|0
a large or infinite number|DT JJ CC JJ NN|BODY_3|0
n =1 y ae|RB CD NN NNS|BODY_3|0
mean and prediction variance|JJ CC NN NN|BODY_3|0
the artificial introduction|DT JJ NN|BODY_4|0
the agglomerative clustering|DT JJ NN|BODY_3|0
spatial coherence|JJ NN|BODY_4|0
negative c(k|JJ NN|BODY_6|0
3 )|CD -RRB-|BODY_14|0
this clustering criteria|DT NN NNS|BODY_5|0
use|NN|BODY_3|0
different type|JJ NN|BODY_8|0
64 quantization levels|CD NN NNS|BODY_3|0
these problems|DT NNS|BODY_2|0
a final step|DT JJ NN|BODY_1:BODY_3|0
a permutation|DT NN|BODY_5|0
different resolutions|JJ NNS|BODY_2|0
a flag|DT NN|BODY_2|0
any distribution|DT NN|BODY_3|0
a neighborhood system|DT NN NN|BODY_6:BODY_4|0
the amount|DT NN|BODY_6|0
the parameter space|DT NN NN|BODY_5|0
a deterministic greedy algorithm|DT JJ JJ NN|ABSTRACT_3|0
a negative value|DT JJ NN|BODY_3|0
a proposed statistical criteria|DT VBN JJ NNS|BODY_4|0
the observation|DT NN|BODY_2|0
quantization bins|NN NNS|BODY_3|0
finite precision effects|JJ NN NNS|BODY_7|0
the k-means algorithm [17]|DT NNS NN NN|BODY_3|0
a rectangular grid|DT JJ NN|BODY_6|0
causality|NN|BODY_5|0
turn|NN|BODY_2|0
class information|NN NN|BODY_3|0
the markov chains|DT NN NNS|BODY_3|0
the advantages|DT NNS|BODY_1|0
a statistic vector|DT JJ NN|BODY_16|0
l ( n|JJ -LRB- NN|BODY_5|0
figure 10|NN CD|BODY_5|0
f(yjx ) and p( x )|NN -RRB- CC NN NN -RRB-|BODY_2|0
at least one region|IN JJS CD NN|BODY_6|0
a well defined function|DT RB VBN NN|BODY_4|0
possible segmentations|JJ NNS|BODY_2|0
all mappings|DT NNS|BODY_14|0
the exponential all cliques c|DT JJ DT NNS NN|BODY_4|0
element subtraction|NN NN|BODY_6|0
a larger finite neighborhood|DT JJR JJ NN|BODY_3|0
any sar model|DT JJ NN|BODY_1|0
equality|NN|BODY_1|0
one less parameter|CD JJR NN|BODY_3|0
sa works|NN NNS|BODY_1|0
setting ae|VBG NNS|BODY_1|0
stochastic relaxation algorithms|JJ NN NNS|BODY_1|0
tables|NNS|BODY_1|0
the ' k parameters|DT `` NN NNS|BODY_3|0
the assumed texture model|DT VBN NN NN|BODY_3|0
the computational requirements|DT JJ NNS|BODY_1|0
the curves|DT NNS|BODY_1|0
the following section|DT VBG NN|BODY_1|0
the k-means algorithm|DT NNS NN|BODY_3|0
the placement|DT NN|BODY_1|0
the plot|DT NN|BODY_3|0
the prediction window|DT NN NN|BODY_3|0
the unsupervised estimation algorithm|DT JJ NN NN|BODY_3|0
these decimated likelihood functions|DT JJ NN NNS|BODY_3|0
these problems [6|DT NNS NNS|BODY_3|0
these states|DT NNS|BODY_3|0
these two operations|DT CD NNS|BODY_1|0
this composite image|DT JJ NN|BODY_1|0
this strategy|DT NN|BODY_1|0
two methods|CD NNS|BODY_3|0
usually equivalent results|RB JJ NNS|BODY_3|0
appropriate size|JJ NN|BODY_8|0
two different cases|CD JJ NNS|BODY_3|0
two distinct methods|CD JJ NNS|BODY_2|0
insufficient spatial correlation|JJ JJ NN|BODY_6|0
these cliques|DT NNS|BODY_2|0
[4 ]|DT NN|BODY_2|0
a subset|DT NN|BODY_9|0
y and ~ y|JJ CC JJ JJ|BODY_3|0
1 values|CD NNS|BODY_4|0
an explicit function|DT JJ NN|BODY_10|0
block classifications|NN NNS|BODY_2|0
l)|NN|BODY_5:BODY_7:BODY_8|0
the two properties|DT CD NNS|BODY_7|0
( 12 ) corresponds|-LRB- CD -RRB- NNS|BODY_3|0
texture model|NN NN|BODY_7|0
fw k k=1|JJ NN NNS|BODY_6|0
this corresponds|DT NNS|BODY_7|0
lower triangular|JJR NN|BODY_2|0
the mle estimate|DT JJ NN|BODY_3|0
the average|DT NN|BODY_4|0
the image boundary|DT NN NN|BODY_3|0
computer simulations|NN NNS|BODY_3|0
prediction|NN|BODY_5|0
no more changes|DT JJR NNS|BODY_4|0
fi ( n ) 2|JJ -LRB- NN -RRB- CD|BODY_12|0
[15|CD|BODY_2|0
. ~|. NN|BODY_4|0
the relative order|DT JJ NN|BODY_7|0
the coarsest level|DT NN NN|BODY_4|0
the best segmentation|DT JJS NN|BODY_3|0
condition|NN|BODY_4|0
the number and types|DT NN CC NNS|BODY_5|0
the texture|DT NN|BODY_5|0
mg|NN|BODY_5|0
a model|DT NN|BODY_3|0
as|IN|BODY_3|0
a reasonable alternative|DT JJ NN|BODY_3:BODY_4|0
a greedy algorithm|DT JJ NN|BODY_2|0
( 2|-LRB- CD|BODY_2|0
an arbitrary function|DT JJ NN|BODY_15|0
simple local operations|JJ JJ NNS|BODY_4|0
a probability|DT NN|BODY_5|0
the possibility|DT NN|BODY_4|0
a fixed set|DT JJ NN|BODY_14|0
the method|DT NN|BODY_7|0
conditions|NNS|BODY_5|0
future points|JJ NNS|BODY_5|0
a reasonable trade|DT JJ NN|BODY_3|0
a k and|DT NN CC|BODY_14|0
the calculation|DT NN|BODY_2|0
all possible partitioning|DT JJ NN|BODY_4|0
a a t|DT DT NN|BODY_14|0
ra and ma|NN CC NN|BODY_12|0
segment|NN|BODY_8|0
all possible partitioning sets|DT JJ NN NNS|BODY_3|0
r 2|NN CD|BODY_9|0
local log likelihood functions|JJ NN NN NNS|BODY_2|0
different textures|JJ NNS|BODY_4|0
corresponding points|JJ NNS|BODY_3|0
any blocks|DT NNS|BODY_5|0
the loss|DT NN|BODY_4|0
higher resolution images|JJR NN NNS|BODY_5|0
a good basis|DT JJ NN|BODY_4|0
n =1|RB CD|BODY_2|0
the corresponding likelihood functions|DT JJ NN NNS|BODY_26|0
a log likelihood function|DT NN NN NN|BODY_5|0
greater then|JJR RB|BODY_4|0
the five experiments|DT CD NNS|BODY_5|0
the model parameters|DT NN NNS|BODY_10|0
ae m|NNS NN|BODY_8|0
significantly fewer computing elements|RB JJR NN NNS|BODY_7|0
the surrounding regions|DT VBG NNS|BODY_4|0
a local minimum|DT JJ NN|BODY_3|0
any other state|DT JJ NN|BODY_5|0
a trade-off|DT NN|BODY_5|0
1=t figures|JJ NNS|BODY_6|0
values|NNS|BODY_3|0
a state|DT NN|BODY_3|0
the well known k-means|DT RB VBN NNS|BODY_4|0
the statistic vector|DT JJ NN|BODY_12|0
c(x|NN|BODY_2|0
the situation|DT NN|BODY_8|0
( 21 )|-LRB- CD -RRB-|BODY_4|0
the joint log likelihood|DT JJ NN NN|BODY_5|0
a one dimensional dynamic programming problem|DT CD JJ JJ NN NN|BODY_2|0
a test pattern|DT NN NN|BODY_6|0
the hammersley-clifford theorem|DT JJ NN|BODY_1|0
p( x )|NN NN -RRB-|BODY_4|0
the fine segmentation|DT JJ NN|BODY_4|0
the relative performance|DT JJ NN|BODY_5|0
the first m \gamma|DT JJ NN NN|BODY_3|0
approximate the mle estimate|JJ DT JJ NN|BODY_3|0
the effects|DT NNS|BODY_2|0
the form ~|DT NN NN|BODY_3|0
the partition|DT NN|BODY_3|0
clique , c|NN , NN|BODY_8|0
a random variable|DT JJ JJ|BODY_3|0
the texture model|DT NN NN|BODY_4|0
p values|NN NNS|BODY_8|0
the position|DT NN|BODY_7|0
the icm algorithm|DT NN NN|BODY_3|0
additional free parameters|JJ JJ NNS|BODY_4|0
the variance|DT NN|BODY_3|0
section 2.1|NN CD|BODY_5|0
the original cost criteria ( 7 )|DT JJ NN NNS -LRB- CD -RRB-|BODY_5|0
the k|DT NN|BODY_6|0
( 20|-LRB- CD|BODY_3|0
f'|NNS|BODY_8|0
c( \delta )|JJ NN -RRB-|BODY_14|0
] states|JJ NNS|BODY_2|0
a texture statistic|DT NN NN|BODY_3|0
denote element|NN NN|BODY_5|0
the update ordering|DT NN NN|BODY_4|0
the procedures|DT NNS|BODY_2|0
the abbreviated notation|DT VBN NN|BODY_6|0
the rate|DT NN|BODY_6|0
misclassified pixels|JJ NNS|BODY_9|0
the clustering model|DT NN NN|BODY_6|0
this minimizes|DT NNS|BODY_8|0
a large region|DT JJ NN|BODY_2|0
region boundaries|NN NNS|BODY_4|0
an additional step|DT JJ NN|BODY_6|0
all other points|DT JJ NNS|BODY_5|0
)g y ae|DT NN NNS|BODY_6|0
( 7 ) )|-LRB- CD -RRB- -RRB-|BODY_12|0
the minimizing values|DT JJ NNS|BODY_6:BODY_2|0
( 14 )|-LRB- CD -RRB-|BODY_3|0
all cliques c|DT NNS NN|BODY_8|0
m 0|NN CD|BODY_6|0
this multiple resolution segmentation|DT JJ NN NN|BODY_2|0
studies|NNS|BODY_2|0
2 s|CD VBZ|BODY_3|0
the functions l(\delta|DT NNS NN|BODY_3|0
individual points|JJ NNS|BODY_3|0
x( n )|NN NN -RRB-|BODY_10|0
the most substantial improvement|DT RBS JJ NN|BODY_2|0
similar clusters|JJ NNS|BODY_7|0
groups|NNS|BODY_6|0
this replacement|DT NN|BODY_3|0
that information|DT NN|BODY_6|0
the next finer level|DT JJ NN NN|BODY_7|0
the merging|DT VBG|BODY_5|0
the resulting segmentation|DT VBG NN|BODY_5|0
these rea|DT NN|BODY_1|0
the mrs|DT NNS|BODY_8|0
a matrix|DT NN|BODY_5|0
2.1 texture model|CD NN NN|BODY_1|0
minimizes|NNS|BODY_12|0
some experimental evidence|DT JJ NN|BODY_2|0
a similar approach|DT JJ NN|BODY_2|0
the two functions|DT CD NNS|BODY_3|0
y xs exp ~|NN JJ NN VB|BODY_9|0
the replacement operation|DT NN NN|BODY_3|0
the field x|DT NN NN|BODY_4|0
table 3|NN CD|BODY_4|0
unique mappings|JJ NNS|BODY_2|0
identifiable parameters|JJ NNS|BODY_2|0
ordered pairs|VBN NNS|BODY_2|0
w statistics|NN NNS|BODY_4|0
all possible values|DT JJ NNS|BODY_4|0
the log likelihood function|DT NN NN NN|BODY_13|0
an objective measure|DT JJ NN|BODY_4|0
unit length|NN NN|BODY_6|0
the unsupervised parameter algorithm|DT JJ NN NN|BODY_5|0
u(xjy )|NN -RRB-|BODY_4:BODY_7|0
the optimum number|DT JJ NN|BODY_2|0
8s 2|NN CD|BODY_1|0
a more general model|DT RBR JJ NN|BODY_1|0
all test images|DT NN NNS|BODY_1|0
one pixel cliques|CD NN NNS|BODY_8|0
p( x|NN NN|BODY_1|0
the individual pixel classifications|DT JJ NN NNS|BODY_6|0
the original quantity|DT JJ NN|BODY_10|0
