which|WDT|BODY_6:BODY_5:ABSTRACT_4:BODY_13:BODY_2:BODY_3:BODY_10:BODY_4:ABSTRACT_7:BODY_7:BODY_9|1
the third row|DT JJ NN|BODY_7|0
time domain sorting|NN NN NN|BODY_13|0
the destination address|DT NN NN|BODY_6|0
shuffle and unshuffle|NN CC NN|BODY_1|0
comparison based control|NN VBN NN|BODY_5|0
a sequence c|DT NN NN|BODY_9|0
the recursive structure|DT JJ NN|BODY_1|0
the modified stage|DT JJ NN|BODY_5|0
the input|DT NN|BODY_12:BODY_1:BODY_4:BODY_7|0
(|-LRB-|BODY_5:BODY_2:BODY_10:BODY_7:BODY_8|0
the feed|DT NN|BODY_6:BODY_5:BODY_1:BODY_2:BODY_7|0
there|EX|BODY_5:BODY_1:BODY_4|0
one bit|CD NN|BODY_6:BODY_8|0
a pair|DT NN|BODY_6:BODY_3:BODY_14:BODY_4|0
fiber|NN|BODY_6:BODY_5:BODY_1:BODY_2|1
networks|NNS|BODY_3:BODY_4:BODY_7|0
the l|DT JJ|BODY_2:BODY_3|0
exchange|NN|BODY_6:BODY_2:BODY_3:BODY_10|0
l n|JJ NN|BODY_1:BODY_4:BODY_10:BODY_8|0
terms|NNS|BODY_2:BODY_3:BODY_4|0
the header|DT NN|BODY_5:BODY_9|0
switch control|NN NN|BODY_6:BODY_11:BODY_3|0
1|CD|BODY_5:BODY_11:BODY_2:BODY_4|0
k stage|VB NN|BODY_4:BODY_7:BODY_8|0
2 )|CD -RRB-|BODY_11:BODY_4:BODY_7|0
control points|NN NNS|BODY_2:BODY_3|0
a stage|DT NN|BODY_3:BODY_9|0
control|NN|BODY_1:BODY_3:BODY_7:BODY_8|0
the basis|DT NN|BODY_12:BODY_5:BODY_15|0
corollary 1|NN CD|BODY_18:BODY_2:BODY_1|0
a switch|DT NN|BODY_4:BODY_9|1
the n|DT NN|BODY_6:BODY_1:BODY_7|0
a sort|DT NN|BODY_5:BODY_17|0
the use|DT NN|BODY_2:BODY_7|0
d n|VBD RB|BODY_12:BODY_9|0
( n|-LRB- NN|BODY_3:BODY_7|0
the beginning|DT NN|BODY_5:BODY_9|0
its use|PRP$ NN|BODY_3:BODY_9|0
them|PRP|BODY_5:BODY_8:BODY_9|1
bit comparators|NN NNS|BODY_6:BODY_3:BODY_9|0
a group|DT NN|BODY_5:BODY_28|0
( nw|-LRB- NN|BODY_13:BODY_2|0
a tsi|DT NN|BODY_4|1
the case|DT NN|BODY_16:BODY_2|0
elements|NNS|BODY_6:BODY_3:BODY_7|0
several tsis|JJ NN|BODY_3|1
fewer switches|JJR NNS|BODY_7|1
only one|RB CD|BODY_4|1
tdm systems|NN NNS|BODY_4|1
the tsis|DT NN|BODY_2:BODY_1|0
v network|RB NN|BODY_10:BODY_7|0
frame delay|NN NN|BODY_1:BODY_4|0
the second|DT JJ|BODY_5:BODY_2:BODY_3|0
header information|NN NN|BODY_2:BODY_10|0
/2|CD|BODY_1:BODY_3:BODY_14:BODY_8|0
switch delay|NN NN|BODY_6:BODY_4|0
an architecture|DT NN|BODY_1:BODY_2|0
this paper|DT NN|BODY_6:BODY_1:BODY_8|0
disjoint pairs|NN NNS|BODY_11:BODY_2|0
the i|DT NN|BODY_5:BODY_1:BODY_8|0
bits|NNS|BODY_6:BODY_5:BODY_8:BODY_9|0
control space|NN NN|BODY_5:BODY_4|0
all members|DT NNS|BODY_6:BODY_8|0
the cost|DT NN|BODY_2:BODY_4|0
one switch|CD NN|BODY_6:BODY_3|0
compute control|JJ NN|BODY_2|0
line structures|NN NNS|BODY_2|0
the fly|DT NN|BODY_3|0
a slot|DT NN|BODY_5:BODY_4|0
the architectures|DT NNS|BODY_6:BODY_2|0
the need|DT NN|BODY_5:BODY_2|0
control delay|NN NN|BODY_1:BODY_3|0
recursive application|JJ NN|BODY_8|0
i4 i6|IN NNS|BODY_16:BODY_15|0
the sum|DT NN|BODY_2:BODY_8|0
bitonic decomposition|JJ NN|BODY_5:BODY_17|0
that perspective|DT NN|BODY_6|0
slot times|NN NNS|BODY_3:BODY_10|0
m )|VB -RRB-|BODY_6:BODY_2:BODY_3|0
1 starts|CD VBZ|BODY_2|0
the structure|DT NN|BODY_2|0
destination tags|NN NNS|BODY_10:BODY_8|0
a delay|DT NN|BODY_2:BODY_3|0
com- munications|NNS NNS|BODY_3|0
tdm switching|NN NN|BODY_5|0
slots|NNS|BODY_4:BODY_7:BODY_9|0
bit comparisons|NN NNS|BODY_5:BODY_7|0
the pair|DT NN|BODY_26:BODY_9|0
bitonic sorter|JJ NN|BODY_4|0
the data|DT NNS|BODY_3|0
2n -1|JJ NN|BODY_6:BODY_4|0
n q|NN NN|BODY_3:BODY_4|0
group i|NN NN|BODY_2:BODY_1|0
its sequence|PRP$ NN|BODY_3|0
the foundation|DT NN|BODY_5|0
subgroup q|NN NN|BODY_3:BODY_9|0
the recurrence|DT NN|BODY_3:BODY_4|0
i stages|NN NNS|BODY_4|0
n inputs|NN NNS|BODY_3|0
q )|NN -RRB-|BODY_4:BODY_7|0
the tags|DT NNS|BODY_18|0
number|NN|BODY_6:BODY_2:BODY_1|0
( i|-LRB- FW|BODY_28:BODY_20|0
length|NN|BODY_11:BODY_5:BODY_3:BODY_7|0
number comparators|NN NNS|BODY_2|0
1 -i|CD NN|BODY_18|0
memory access|NN NN|BODY_6|0
the length|DT NN|BODY_5|0
one input|CD NN|BODY_8|0
definition 4|NN CD|BODY_2:BODY_1|0
a key|DT NN|BODY_6|0
an unshuffle|DT NN|BODY_8|0
( nn|-LRB- NN|BODY_2|0
) stage|-RRB- NN|BODY_2|0
network sorts|NN NNS|BODY_2|0
sorting networks|VBG NNS|BODY_3|0
stage array|NN NN|BODY_4|0
the order|DT NN|BODY_3|0
inputs|NNS|BODY_5:BODY_4|0
the ease|DT NN|BODY_3|0
corollary 2|JJ CD|BODY_6:BODY_1|0
more bits|JJR NNS|BODY_3|0
a product|DT NN|BODY_2|0
other aspects|JJ NNS|BODY_6|0
b n|NN NN|BODY_1:BODY_3|0
equal length|JJ NN|BODY_5:BODY_9|0
many slots|JJ NNS|BODY_5|0
increasing order|VBG NN|BODY_6:BODY_5:BODY_4|0
the table|DT NN|BODY_1:BODY_3|0
the feedback|DT NN|BODY_6:BODY_1|0
pairs|NNS|BODY_3:BODY_4:BODY_8|0
photonic techniques|JJ NNS|BODY_4|0
n -bit|RB NN|BODY_10|0
always sorts|RB NNS|BODY_3|0
control computations|NN NNS|BODY_4|0
every p|DT NN|BODY_14|0
each switch|DT NN|BODY_14:BODY_8|0
a mapping|DT NN|BODY_4|0
one output|CD NN|BODY_7|0
figure 10|NN CD|BODY_1|0
lemma 3|NN CD|BODY_1|0
the array|DT NN|BODY_6:BODY_1|0
the transformations|DT NNS|BODY_2|0
the left|DT JJ|BODY_5|0
its complement|PRP$ NN|BODY_13|0
d #|VBD #|BODY_11|0
the fact|DT NN|BODY_1:BODY_3|0
detailed calculations|VBN NNS|BODY_7|0
differing numbers|JJ NNS|BODY_2|0
the architecture|DT NN|BODY_2|0
k )|NN -RRB-|BODY_3:BODY_8|0
1 -c|CD NN|BODY_5|0
its left|PRP$ NN|BODY_3|0
a sorter|DT NN|BODY_3|0
these features|DT NNS|BODY_5|0
successive slots|JJ NNS|BODY_27|0
 =|DT SYM|BODY_5:BODY_10|0
every stage|DT NN|BODY_4|0
space division|NN NN|BODY_6|0
output slots|NN NNS|BODY_4|0
the proof|DT NN|BODY_4|0
k (|NN -LRB-|BODY_6|0
the procedure|DT NN|BODY_10|0
a class|DT NN|BODY_5|0
each t|DT VBD|BODY_10|0
transposition stages|NN NNS|BODY_3|0
tsi architectures|NNS NNS|BODY_2|0
little hardware|JJ NN|BODY_2|0
the entry|DT NN|BODY_2|0
c consisting|NN VBG|BODY_2|0
one directs|CD VBZ|BODY_2|0
an ascending|DT VBG|BODY_6|0
the design|DT NN|BODY_2|0
a concatenation|DT NN|BODY_3|0
that time|DT NN|BODY_7|0
whose outputs|WP$ NNS|BODY_25|0
forward version|RB NN|BODY_2:BODY_3|0
o2 o3|IN CD|BODY_18|0
2-2 switches|JJ NNS|BODY_17:BODY_3|0
the substructure|DT NN|BODY_2|0
the absence|DT NN|BODY_10|0
a cost|DT NN|BODY_2|0
o3 o4|CD CD|BODY_17|0
they|PRP|BODY_5:BODY_7|0
second )|JJ -RRB-|BODY_4|0
a time|DT NN|BODY_3|0
exchanges slots|NNS NNS|BODY_3|0
figure 5|NN CD|BODY_1|0
figure 8|NN CD|BODY_1|0
such calculations|JJ NNS|BODY_1|0
the recursion|DT NN|BODY_3|0
group q|NN NN|BODY_1:BODY_4|0
q k|JJ NN|BODY_5|0
all delay|DT NN|BODY_3|0
output ports|NN NNS|BODY_27|0
optical delay|JJ NN|BODY_4|0
bits )|NNS -RRB-|BODY_9|0
lemma 2|NN CD|BODY_5|0
logic gates|NN NNS|BODY_2|0
control signals|NN NNS|BODY_4|0
the destination|DT NN|BODY_9|0
n m|NN NN|BODY_8|0
the results|DT NNS|BODY_6|0
disjoint sequences|JJ NNS|BODY_5|0
a problem|DT NN|BODY_2|0
 control|NN NN|BODY_7|0
switching networks|VBG NNS|BODY_4|0
only bits|RB NNS|BODY_5|0
control inputs|NN NNS|BODY_4|0
linear arrays|JJ NNS|BODY_2|0
a subgroup|DT NN|BODY_2|0
the form|DT NN|BODY_4|0
v construction|RB NN|BODY_5|0
o6 o2|IN IN|BODY_19|0
delay|NN|BODY_5:BODY_3:BODY_7|0
the se|DT NN|BODY_2|0
additional delays|JJ NNS|BODY_2|0
( decomposition|-LRB- NN|BODY_7|0
figure 7|NN CD|BODY_3|0
destination information|NN NN|BODY_2|0
/2 )|NNP -RRB-|BODY_6|0
t summarizing|NN NN|BODY_5|0
the factor|DT NN|BODY_13|0
figure 1|NN CD|BODY_1|0
destination addresses|NN NNS|BODY_3|0
t n|NN NN|BODY_2|0
the start|DT NN|BODY_8|0
n groups|RB NNS|BODY_2|0
the operation|DT NN|BODY_6|0
a rearrangement|DT NN|BODY_5|0
some advantage|DT NN|BODY_3|0
d< d|JJ NN|BODY_6|0
definition 1|NN CD|BODY_8|0
dilated k|JJ NN|BODY_13|0
this research|DT NN|BODY_3|0
the decomposition|DT NN|BODY_22|0
input ports|NN NNS|BODY_19|0
q permuter|NN NN|BODY_4|0
the maximum|DT NN|BODY_9|0
each se|DT NN|BODY_6|0
no switch|DT NN|BODY_4|0
output|NN|BODY_5:BODY_8|0
l networks|JJ NNS|BODY_4|0
the problems|DT NNS|BODY_4|0
interacting slots|VBG NNS|BODY_6|0
n numbers|RB NNS|BODY_4|0
the discussion|DT NN|BODY_2|0
column j|NN NN|BODY_4|0
d+d d|JJ VBD|BODY_6|0
 k|FW VB|BODY_8|0
its input|PRP$ NN|BODY_16|0
an se|DT NN|BODY_24|0
the study|DT NN|BODY_6|0
transmission bandwidths|NN NNS|BODY_2|0
all time|DT NN|BODY_3|0
figure 11|NN CD|BODY_12|0
switch count|NN NN|BODY_4|0
 x |DT NN|BODY_9|0
the definition|DT NN|BODY_8|0
successive stages|JJ NNS|BODY_3|0
the advantage|DT NN|BODY_4|0
d-d yields|NN NNS|BODY_8|0
the formula|DT NN|BODY_2|0
 x|JJ SYM|BODY_4|0
the method|DT NN|BODY_2|0
) order|-RRB- NN|BODY_11|0
the inputs|DT NNS|BODY_23|0
one comparator|CD NN|BODY_5|0
2 q|CD NN|BODY_2|0
finite delays|JJ NNS|BODY_6|0
enough delay|JJ NN|BODY_3|0
each component|DT NN|BODY_21|0
the j|DT NN|BODY_6|0
an array|DT NN|BODY_4|0
the state|DT NN|BODY_3|0
a system|DT NN|BODY_3|0
all switches|DT NNS|BODY_7|0
sorting q|VBG RB|BODY_5|0
overlapping pairs|VBG NNS|BODY_4|0
all times|DT NNS|BODY_4|0
c -=|NN NNS|BODY_7|0
the tag|DT NN|BODY_5|0
qp elements|JJ NNS|BODY_9|0
word comparisons|NN NNS|BODY_2|0
all stages|DT NNS|BODY_3|0
permutation capability|NN NN|BODY_3|0
q <n|JJ NN|BODY_14|0
( b|-LRB- NN|BODY_4|0
i +m|FW FW|BODY_21:BODY_29|0
feedback delay|NN NN|BODY_11|0
simple modifications|JJ NNS|BODY_10|0
( 2i|-LRB- CD|BODY_3|0
a power|DT NN|BODY_4|0
these tsis|DT NN|BODY_3|0
each subgroup|DT NN|BODY_5|0
the property|DT NN|BODY_4|0
a column|DT NN|BODY_16|0
erbium amplifiers|NN NNS|BODY_3|0
their values|PRP$ NNS|BODY_8|0
m slots|NN NNS|BODY_5|0
theorem 1|NN CD|BODY_4|0
all bits|DT NNS|BODY_6|0
the bit|DT NN|BODY_6|0
hardware complexity|NN NN|BODY_3|0
feedback stages|NN NNS|BODY_5|0
the first|DT JJ|BODY_9|0
length p|NN NN|BODY_6|0
elementary permutations|JJ NNS|BODY_4|0
no ram.|DT NN|BODY_4|0
the mapping|DT NN|BODY_1|0
b #|NN #|BODY_2|0
batcher sorter|NN NN|BODY_2|0
global knowledge|JJ NN|BODY_4|0
the availability|DT NN|BODY_1|0
one sequence|CD NN|BODY_7|0
the other|DT JJ|BODY_9|0
delay d|NN NN|BODY_11|0
header interpretation|NN NN|BODY_8|0
a space|DT NN|BODY_1|0
interest [1]|NN NN|BODY_7|0
some parallelism|DT NN|BODY_6|0
the complexity|DT NN|BODY_1|0
the lemma|DT NN|BODY_1|0
the parallelism|DT NN|BODY_1|0
m divides|NN NNS|BODY_2|0
the paper|DT NN|BODY_1|0
the advantages|DT NNS|BODY_12|0
