genetic algorithms|JJ NNS|BODY_5:ABSTRACT_4:TITLE_1:BODY_1:BODY_3:BODY_4|0
c4.5 ( quinlan|CD -LRB- NN|BODY_9|0
this paper highlight|DT NN NN|BODY_2|0
a nominal form|DT JJ NN|BODY_5|0
peak ( holder|NN -LRB- NN|BODY_11|0
the latter exception|DT JJ NN|BODY_2|0
a research tool|DT NN NN|BODY_3|0
a single example|DT JJ NN|BODY_2|0
an initial test|DT JJ NN|BODY_2|0
their useful comments|PRP$ JJ NNS|BODY_4|0
any target concept|DT NN NN|BODY_4|0
's classifier system|POS NN NN|BODY_5|0
c4.5 pruned performs|CD JJ VBZ|BODY_8|0
the id-based systems|DT JJ NNS|BODY_6|0
an incremental mode|DT JJ NN|BODY_2|0
aa ) operators|JJ -RRB- NNS|BODY_6|0
a particular exam|DT NN NN|BODY_9|0
a natural domain|DT JJ NN|BODY_3|0
a disjunct (|DT JJ -LRB-|BODY_2|0
consistent and complete|JJ CC JJ|BODY_6|0
a widget note|DT NN NN|BODY_8|0
the same name|DT JJ NN|BODY_7|0
smaller population sizes|JJR NN NNS|BODY_4|0
the training set|DT NN NN|BODY_12|0
the normal manner|DT JJ NN|BODY_3|0
fitness ( individual|NN -LRB- JJ|BODY_11|0
the underlying population|DT VBG NN|BODY_2|0
_ 11 note|VBZ CD NN|BODY_9|0
its search mechanism|PRP$ NN NN|BODY_5|0
these bias operators|DT NN NNS|BODY_3|0
a variable-length string|DT JJ NN|BODY_5|0
all the examples|DT DT NNS|BODY_8|0
the standard information|DT JJ NN|BODY_5|0
any existing rule|DT JJ NN|BODY_2|0
merging preserves consistency|VBG NNS NN|BODY_4|0
the new instance|DT JJ NN|BODY_10:BODY_9|0
the following rule|DT VBG NN|BODY_2|0
's msg operator|POS NN NN|BODY_2|0
table 2 shows|NN CD VBZ|BODY_10|0
the control bit|DT NN NN|BODY_1|0
only the values|RB DT NNS|BODY_2|0
such a pattern|JJ DT NN|BODY_3|0
arbitrarily complex terms|RB JJ NNS|BODY_2|0
a rule|DT NN|BODY_6:BODY_5:BODY_1:BODY_2:BODY_3:BODY_4|0
the best hypotheses|DT JJS NNS|BODY_8|0
only two degrees|RB CD NNS|BODY_5|0
the top performer|DT JJ NN|BODY_4|0
the predictive performance|DT JJ NN|BODY_4|0
various traditional forms|JJ JJ NNS|BODY_10|0
a positive example|DT JJ NN|BODY_4|0
the adaptive gabil|DT JJ NN|BODY_2|0
noisy learning conditions|JJ NN NNS|BODY_5|0
similar bias problems|JJ NN NNS|BODY_3|0
an accumulating body|DT VBG NN|BODY_3|0
this search space|DT NN NN|BODY_3|0
more adaptive gas|RBR JJ NN|BODY_4|0
a new population|DT JJ NN|BODY_3|0
complex non-string objects|JJ JJ NNS|BODY_4|0
our initial source|PRP$ JJ NN|BODY_7|0
a rule boundary|DT NN NN|BODY_5:BODY_3|0
the complete set|DT JJ NN|BODY_3|0
the simpler case|DT JJR NN|BODY_3|0
the mechanisms aq|DT NNS NN|BODY_3|0
the instance features|DT NN NNS|BODY_6|0
all four combinations|DT CD NNS|BODY_3|0
an effective means|DT JJ NN|BODY_4|0
its first instance|PRP$ JJ NN|BODY_3|0
our initial evaluation|PRP$ JJ NN|BODY_2|0
single-concept learning problems|JJ VBG NNS|BODY_4|0
a particular set|DT JJ NN|BODY_5|0
all 1 values|DT CD NNS|BODY_2|0
the built-in forms|DT JJ NNS|BODY_6|0
sphere or cube|NN CC NN|BODY_4|0
only classification performance|RB NN NN|BODY_4|0
appendix 1 )|NN CD -RRB-|BODY_4|0
fewer external disjuncts|JJR JJ NNS|BODY_2|0
's __ _|POS JJ NN|BODY_4|0
a particular member|DT JJ NN|BODY_2|0
the rule sets|DT NN NNS|BODY_5|0
iacl ( gordon|JJ -LRB- NN|BODY_4|0
the first ,|DT JJ ,|BODY_1|0
an unordered set|DT JJ NN|BODY_6|0
space and priority|NN CC NN|BODY_7|0
a target concept|DT NN NN|BODY_9|0
multiple fixed biases|JJ VBN NNS|BODY_3|0
the following disjunct|DT VBG NN|BODY_2|0
j. r. quinlan|NNP NNP NN|BODY_6|0
the cut points|DT NN NNS|BODY_2|0
a similar spot|DT JJ NN|BODY_7|0
the classification accuracy|DT NN NN|BODY_9|0
a small set|DT JJ NN|BODY_5|0
the second parent|DT JJ NN|BODY_9|0
's learning method|POS NN NN|BODY_2|0
medium or large|JJ CC JJ|BODY_10|0
the wrong class|DT JJ NN|BODY_8|0
any sense optimal|DT NN NN|BODY_6|0
these two situations|DT CD NNS|BODY_1|0
additional task-specific changes|JJ JJ NNS|BODY_10|0
a particular rule|DT JJ NN|BODY_6|0
disjunct or term|JJ CC NN|BODY_5|0
the search space|DT NN NN|BODY_1|0
the internal disjunction|DT JJ NN|BODY_6|0
each parent )|DT NN -RRB-|BODY_13|0
the splitting process|DT JJ NN|BODY_1:BODY_3|0
a user-specified set|DT JJ NN|BODY_4|0
the aq algorithm|DT NN NN|BODY_6|0
a separate meta-ga|DT JJ NN|BODY_2|0
the other set|DT JJ NN|BODY_10|0
a negative impact|DT JJ NN|BODY_10|0
variable-length rule sets|JJ NN NNS|BODY_5|0
's superior performance|POS JJ NN|BODY_8|0
simpler inductive hypotheses|JJR JJ NNS|BODY_5|0
a fixed set|DT VBN NN|BODY_5|0
a concept description|DT NN NN|BODY_3|0
the previous example|DT JJ NN|BODY_3|0
standard ga settings|JJ NN NNS|BODY_1|0
a promising approach|DT JJ NN|BODY_3|0
's overall robustness|POS JJ NN|BODY_8|0
the language bias|DT NN NN|BODY_4|0
this new operator|DT JJ NN|BODY_2|0
correctly classified examples|JJ JJ NNS|BODY_6|0
all 286 instances|DT CD NNS|BODY_2|0
a language bias|DT NN NN|BODY_2|0
a static way|DT JJ NN|BODY_6|0
here p(t )|RB NN -RRB-|BODY_3|0
when adaptive gabil|WRB JJ NN|BODY_5|0
the statistical significance|DT JJ NN|BODY_2:BODY_1|0
two dnf hypotheses|CD JJ NNS|BODY_2|0
the operator probabilities|DT NN NNS|BODY_12|0
a random prediction|DT JJ NN|BODY_3|0
a nominal feature|DT JJ NN|BODY_4|0
the current set|DT JJ NN|BODY_4|0
an internal representation|DT JJ NN|BODY_6|0
our experimental analysis|PRP$ JJ NN|BODY_2|0
( e .g.|-LRB- NN NN|BODY_4|0
the general trend|DT JJ NN|BODY_4|0
problem characteristic dimensions|NN JJ NNS|BODY_1:BODY_10|0
5 c4.5 uses|CD CD NNS|BODY_1|0
imperfect rule sets|JJ NN NNS|BODY_16|0
figure 3 )|NN CD -RRB-|BODY_6|0
induction and analogy|NN CC NN|BODY_5|0
the previous sections|DT JJ NNS|BODY_6|0
a shortened disjunct|DT JJ JJ|BODY_7|0
minimal implicit bias|JJ JJ NN|BODY_4|0
two performance criteria|CD NN NNS|BODY_6|0
the unknown concept|DT JJ NN|BODY_3|0
each feature test|DT NN NN|BODY_1|0
each such choice|DT JJ NN|BODY_1|0
each leaf node|DT NN NN|BODY_1|0
concept description languages|NN NN NNS|BODY_5|0
fairly strong biases|RB JJ NNS|BODY_8|0
a distinct region|DT JJ NN|BODY_4|0
an interesting question|DT JJ NN|BODY_1|0
gabil+d and gabil+ad.|NN CC NN|BODY_5|0
our future plans|PRP$ JJ NNS|BODY_4|0
large population sizes|JJ NN NNS|BODY_4|0
the latter approach|DT JJ NN|BODY_3|0
these target concepts|DT NN NNS|BODY_11|0
the nice properties|DT JJ NNS|BODY_2|0
the simplest approach|DT JJS NN|BODY_2|0
the learning method|DT NN NN|BODY_1|0
the merging process|DT VBG NN|BODY_1|0
a convergence criterion|DT NN NN|BODY_4|0
adaptive gabil recall|JJ NN NN|BODY_1|0
the next example|DT JJ NN|BODY_3|0
that feature f2|DT NN NN|BODY_1|0
probabil- ity )|POS NN -RRB-|BODY_4|0
insert table 3|NN NN CD|BODY_1|0
variable length strings|JJ NN NNS|BODY_1|0
more robust performance|JJR JJ NN|BODY_6|0
less relevance )|JJR NN -RRB-|BODY_7|0
the rule complexity|DT NN NN|BODY_12|0
the next section|DT JJ NN|BODY_4|0
the consistency requirement|DT NN NN|BODY_3|0
gabil+d or gabil+ad.|NN CC NN|BODY_6|0
traditional concept learners|JJ NN NNS|BODY_1|0
a window size|DT NN NN|BODY_1|0
f2 class 2.2|CD NN CD|BODY_3|0
one good example|CD JJ NN|BODY_1|0
a training instance|DT NN NN|BODY_4|0
a rule )|DT NN -RRB-|BODY_14|0
a higher frequency|DT JJR NN|BODY_4|0
all available instances|DT JJ NNS|BODY_9|0
michalski 1990 )|NN CD -RRB-|BODY_4|0
3d3c and 4d1c.|NN CC POS|BODY_9|0
much less time|RB JJR NN|BODY_3|0
all new individuals|DT JJ NNS|BODY_4|0
an entire experiment|DT JJ NN|BODY_4|0
testing and evaluation|NN CC NN|BODY_5|0
no single system|DT JJ NN|BODY_1|0
the presented concepts|DT VBN NNS|BODY_3|0
incremental concept learning|JJ NN VBG|BODY_7|0
related work )|JJ NN -RRB-|BODY_13|0
the two approaches|DT CD NNS|BODY_3|0
a decision tree|DT NN NN|BODY_1|0
each fixed-length rule|DT NN NN|BODY_1|0
an outside agent|DT JJ NN|BODY_5|0
improved prediction accuracy|VBN NN NN|BODY_5|0
many situations learning|JJ NNS NN|BODY_1|0
our ultimate goal|PRP$ JJ NN|BODY_1|0
the 3d3c concept|DT JJ NN|BODY_8|0
the learning process|DT NN NN|BODY_7|0
a merging process|DT VBG NN|BODY_1|0
the performance comparisons|DT NN NNS|BODY_1|0
our final goal|PRP$ JJ NN|BODY_1|0
the vast majority|DT JJ NN|BODY_1|0
their representational bias|PRP$ JJ NN|BODY_5|0
a second set|DT JJ NN|BODY_1|0
the second instance|DT JJ NN|BODY_1|0
the same concept|DT JJ NN|BODY_6|0
an internal disjunct|DT JJ NN|BODY_6|0
target concept complexity|NN NN NN|BODY_7|0
a positive leaf|DT JJ NN|BODY_10|0
the original rule|DT JJ NN|BODY_11:BODY_1|0
the above-mentioned systems|DT JJ NNS|BODY_4|0
genetic  operators|JJ NN NNS|BODY_3|0
the only difference|DT JJ NN|BODY_1|0
the alternative approach|DT JJ NN|BODY_1|0
this world )|DT NN -RRB-|BODY_10|0
this approach )|DT NN -RRB-|BODY_6|0
gabil and id5r|NN CC NN|BODY_1|0
the converted database|DT JJ NN|BODY_11|0
any given problem|DT VBN NN|BODY_4|0
table 3 shows|NN CD VBZ|BODY_1|0
table 4 shows|NN CD VBZ|BODY_1|0
all training examples|DT NN NNS|BODY_5|0
the training examples|DT NN NNS|BODY_7|0
each local criterion|DT JJ NN|BODY_1|0
the 256 examples|DT CD NNS|BODY_1|0
the ndmc world|DT JJ NN|BODY_4|0
a location-independent manner|DT JJ NN|BODY_3|0
various voting schemes|JJ NN NNS|BODY_10|0
the problem space|DT NN NN|BODY_6|0
a negative example|DT JJ NN|BODY_9|0
a random initialization|DT JJ NN|BODY_1|0
more than half|JJR IN NN|BODY_1|0
the domain task|DT NN NN|BODY_10|0
target con- cepts|NN NNS NNS|BODY_12|0
related literature )|VBN NN -RRB-|BODY_8|0
both target concepts|DT NN NNS|BODY_1|0
the new disjunct|DT JJ NN|BODY_5|0
neural net- works|JJ NNS NNS|BODY_6|0
ga concept learners|NN NN NNS|BODY_3|0
other application tasks|JJ NN NNS|BODY_1|0
9 other experiments|CD JJ NNS|BODY_1|0
the current version|DT JJ NN|BODY_1|0
the appropriate biases|DT JJ NNS|BODY_4|0
a small sphere|DT JJ NN|BODY_5|0
new ga operators|JJ NN NNS|BODY_1|0
the following sections|DT JJ NNS|BODY_7|0
completeness or consistency|NN CC NN|BODY_2|0
one minor difference|CD JJ NN|BODY_1|0
pruned and unpruned|JJ CC JJ|BODY_3|0
the former exception|DT JJ NN|BODY_1|0
the string representation|DT NN NN|BODY_1|0
those tree nodes|DT NN NNS|BODY_1|0
the primary task|DT JJ NN|BODY_1|0
disjuncts and m|NNS CC NN|BODY_5|0
a medium sphere|DT NN NN|BODY_4|0
a particular example|DT JJ NN|BODY_5|0
length and complexity|NN CC NN|BODY_9|0
many short disjuncts|JJ JJ NNS|BODY_13|0
these fundamental operators|DT JJ NNS|BODY_5|0
its learning behavior|PRP$ NN NN|BODY_5|0
the two examples|DT CD NNS|BODY_6|0
all positive examples|DT JJ NNS|BODY_5|0
any particular concept|DT JJ NN|BODY_2|0
each new rule|DT JJ NN|BODY_1|0
no negative examples|DT JJ NNS|BODY_3|0
slightly more detail|RB JJR NN|BODY_5|0
the other hand|DT JJ NN|BODY_1|0
a posteriori one|DT NN NN|BODY_1|0
the newest version|DT JJS NN|BODY_1|0
an uncoupled approach|DT JJ NN|BODY_1|0
a beam search|DT NN NN|BODY_5|0
the chosen systems|DT VBN NNS|BODY_1|0
12 target concepts|CD NN NNS|BODY_4|0
id5r and iacl|NN CC NN|BODY_1|0
the space|DT NN|BODY_6:BODY_5:BODY_2:BODY_3:BODY_4:BODY_7:BODY_8:BODY_9|0
the experiments|DT NNS|BODY_6:BODY_5:BODY_1:BODY_2|1
a system|DT NN|BODY_6:BODY_5:BODY_2:BODY_4:BODY_8|1
biases|NNS|BODY_6:BODY_5:BODY_11:BODY_2:BODY_3:BODY_4:BODY_8|0
(|-LRB-|BODY_6:BODY_5:BODY_1:BODY_3:BODY_10:BODY_4:BODY_7:BODY_8|0
1991 )|CD -RRB-|BODY_12:BODY_5:BODY_18:BODY_2:BODY_10:BODY_8:BODY_9|0
the results|DT NNS|BODY_11:BODY_1:BODY_2:BODY_3:BODY_7|0
)|-RRB-|BODY_6:BODY_5:BODY_13:BODY_2:BODY_3:BODY_4:BODY_7|0
the rules|DT NNS|BODY_5:BODY_3:BODY_4|1
the number|DT NN|BODY_6:BODY_5:BODY_1:BODY_3:BODY_4:BODY_8|0
the ga|DT NN|BODY_2:BODY_3:BODY_4:BODY_7|0
1990 )|CD -RRB-|BODY_12:BODY_5:BODY_16:BODY_2:BODY_7:BODY_20|0
classification rules|NN NNS|BODY_2:BODY_3:BODY_4:BODY_9|0
the population|DT NN|BODY_2:BODY_3:BODY_4:BODY_8|0
the rule|DT NN|BODY_3:BODY_4:BODY_8|0
this operator|DT NN|BODY_2:BODY_1:BODY_3|0
example|NN|BODY_6:BODY_1|0
the hypothesis|DT NN|BODY_6:BODY_3:BODY_4:BODY_7|0
this system|DT NN|BODY_1:BODY_2|0
performance|NN|BODY_6:BODY_11:BODY_5:BODY_16:BODY_7:BODY_9|0
concepts|NNS|BODY_12:BODY_6:BODY_11:BODY_5:BODY_1:BODY_4:BODY_7|0
a rate|DT NN|BODY_2:BODY_3:BODY_7|0
the concepts|DT NNS|BODY_12:BODY_6:BODY_11:BODY_3:BODY_7|0
features|NNS|BODY_6:BODY_2:BODY_3:BODY_4|0
the instances|DT NNS|BODY_11:BODY_5:BODY_3:BODY_4|0
the search|DT NN|BODY_5:BODY_2:BODY_3:BODY_7|0
a population|DT NN|BODY_3:BODY_4|0
rules|NNS|BODY_6:BODY_11:BODY_2:BODY_1:BODY_8:BODY_9|0
system performance|NN NN|BODY_5:BODY_3:BODY_4|0
the class|DT NN|BODY_5:BODY_2:BODY_4|0
the set|DT NN|BODY_1:BODY_2|0
the form|DT NN|BODY_5:BODY_8|0
batch mode|NN NN|BODY_3:BODY_4:BODY_8|0
1986 )|CD -RRB-|BODY_5:BODY_4:BODY_7:BODY_9|0
the average|DT NN|BODY_2:BODY_4|0
1987 )|CD -RRB-|BODY_6:BODY_15:BODY_4|0
each feature|DT NN|BODY_12:BODY_5:BODY_4:BODY_7|0
the addition|DT NN|BODY_5:BODY_2:BODY_7|0
the sense|DT NN|BODY_6:BODY_2|0
