which|WDT|BODY_11:BODY_15:BODY_13:BODY_2:BODY_3:BODY_4:BODY_6:BODY_5:ABSTRACT_4:BODY_10:BODY_7:BODY_8:BODY_9|5
this composite image|DT JJ NN|BODY_1|0
usually equivalent results|RB JJ NNS|BODY_3|0
two different cases|CD JJ NNS|BODY_3|0
two distinct methods|CD JJ NNS|BODY_2|0
insufficient spatial correlation|JJ JJ NN|BODY_6|0
an explicit function|DT JJ NN|BODY_10|0
the two properties|DT CD NNS|BODY_7|0
fw k k=1|JJ NN NNS|BODY_6|0
the mle estimate|DT JJ NN|BODY_3|0
the image boundary|DT NN NN|BODY_3|0
no more changes|DT JJR NNS|BODY_4|0
the relative order|DT JJ NN|BODY_7|0
the coarsest level|DT NN NN|BODY_4|0
the best segmentation|DT JJS NN|BODY_3|0
a greedy algorithm|DT JJ NN|BODY_2|0
an arbitrary function|DT JJ NN|BODY_15|0
simple local operations|JJ JJ NNS|BODY_4|0
a fixed set|DT JJ NN|BODY_14|0
a reasonable trade|DT JJ NN|BODY_3|0
a k and|DT NN CC|BODY_14|0
all possible partitioning|DT JJ NN|BODY_4|0
a a t|DT DT NN|BODY_14|0
ra and ma|NN CC NN|BODY_12|0
higher resolution images|JJR NN NNS|BODY_5|0
a good basis|DT JJ NN|BODY_4|0
the five experiments|DT CD NNS|BODY_5|0
the model parameters|DT NN NNS|BODY_10|0
the surrounding regions|DT VBG NNS|BODY_4|0
a local minimum|DT JJ NN|BODY_3|0
any other state|DT JJ NN|BODY_5|0
the statistic vector|DT JJ NN|BODY_12|0
( 21 )|-LRB- CD -RRB-|BODY_4|0
a test pattern|DT NN NN|BODY_6|0
p( x )|NN NN -RRB-|BODY_4|0
the fine segmentation|DT JJ NN|BODY_4|0
the relative performance|DT JJ NN|BODY_5|0
the form ~|DT NN NN|BODY_3|0
clique , c|NN , NN|BODY_8|0
a random variable|DT JJ JJ|BODY_3|0
the texture model|DT NN NN|BODY_4|0
the icm algorithm|DT NN NN|BODY_3|0
additional free parameters|JJ JJ NNS|BODY_4|0
c( \delta )|JJ NN -RRB-|BODY_14|0
a texture statistic|DT NN NN|BODY_3|0
the update ordering|DT NN NN|BODY_4|0
the abbreviated notation|DT VBN NN|BODY_6|0
the clustering model|DT NN NN|BODY_6|0
a large region|DT JJ NN|BODY_2|0
an additional step|DT JJ NN|BODY_6|0
all other points|DT JJ NNS|BODY_5|0
)g y ae|DT NN NNS|BODY_6|0
the minimizing values|DT JJ NNS|BODY_6:BODY_2|0
( 14 )|-LRB- CD -RRB-|BODY_3|0
all cliques c|DT NNS NN|BODY_8|0
the functions l(\delta|DT NNS NN|BODY_3|0
x( n )|NN NN -RRB-|BODY_10|0
the resulting segmentation|DT VBG NN|BODY_5|0
2.1 texture model|CD NN NN|BODY_1|0
some experimental evidence|DT JJ NN|BODY_2|0
a similar approach|DT JJ NN|BODY_2|0
the two functions|DT CD NNS|BODY_3|0
the replacement operation|DT NN NN|BODY_3|0
the field x|DT NN NN|BODY_4|0
all possible values|DT JJ NNS|BODY_4|0
an objective measure|DT JJ NN|BODY_4|0
the optimum number|DT JJ NN|BODY_2|0
all test images|DT NN NNS|BODY_1|0
one pixel cliques|CD NN NNS|BODY_8|0
the original quantity|DT JJ NN|BODY_10|0
the parameter values|DT NN NNS|BODY_6|0
an aggregate statistic|DT JJ NN|BODY_8|0
a complex function|DT JJ NN|BODY_5|0
equal size (|JJ NN -LRB-|BODY_5|0
the new entry|DT JJ NN|BODY_5|0
the only information|DT JJ NN|BODY_9|0
greater than or|JJR IN CC|BODY_10|0
gaussian random fields|JJ JJ NNS|BODY_1|0
pixel and replacements|NN CC NNS|BODY_7|0
the ml estimates|DT JJ NNS|BODY_6|0
a new cluster|DT JJ NN|BODY_4|0
an interpolated version|DT JJ NN|BODY_6|0
n =1 ae|RB CD NNS|BODY_8|0
4.1 clustering model|CD NN NN|BODY_1|0
a partial answer|DT JJ NN|BODY_1|0
our prior knowledge|PRP$ JJ NN|BODY_2|0
segmentation using mrs|NN VBG NNS|BODY_2|0
a fractional number|DT JJ NN|BODY_4|0
a and b|DT CC NN|BODY_1|0
the initial number|DT JJ NN|BODY_1|0
later iterations most|RB IN JJS|BODY_5|0
fa k k=1|NN NN NNS|BODY_11|0
the remaining parameters|DT VBG NNS|BODY_2|0
any statistic ,|DT JJ ,|BODY_4|0
the best fit|DT JJS NN|BODY_5|0
the corresponding statistics|DT JJ NNS|BODY_8|0
the ml parameters|DT NN NNS|BODY_1|0
the the classification|DT DT NN|BODY_5|0
the same image|DT JJ NN|BODY_7|0
the remaining values|DT VBG NNS|BODY_9|0
any texture model|DT NN NN|BODY_3|0
that image pixels|DT NN NNS|BODY_2|0
( n )|-LRB- NN -RRB-|BODY_5|0
( 16 )|-LRB- CD -RRB-|BODY_2|0
any two clusters|DT CD NNS|BODY_4|0
the relative position|DT JJ NN|BODY_9|0
the spatial ordering|DT JJ NN|BODY_4|0
the three experiments|DT CD NNS|BODY_3|0
a random mapping|DT JJ NN|BODY_10|0
3 minimization methods|CD NN NNS|BODY_9|0
the following expression|DT VBG NN|BODY_4|0
a general choice|DT JJ NN|BODY_1|0
continuous valued fields|JJ VBN NNS|BODY_2|0
statistically significant differences|RB JJ NNS|BODY_5|0
distinct texture types|JJ NN NNS|BODY_3|0
actual replacement computations|JJ NN NNS|BODY_2|0
an individual cluster|DT JJ NN|BODY_4|0
y and x|NN CC NN|BODY_18|0
the markov chain|DT NN NN|BODY_7|0
all these tests|PDT DT NNS|BODY_1|0
the block boundaries|DT NN NNS|BODY_6|0
l \gamma 1|JJ NN CD|BODY_5|0
a good decision|DT JJ NN|BODY_8|0
partial differential equations|JJ JJ NNS|BODY_5|0
an initial assumption|DT JJ NN|BODY_1|0
individual class regions|JJ NN NNS|BODY_4|0
the local neighborhoods|DT JJ NNS|BODY_5|0
our experimental results|PRP$ JJ NNS|BODY_5|0
the particular texture|DT JJ NN|BODY_7|0
a superior algorithm|DT JJ NN|BODY_1|0
4 combine clusters|CD NN NNS|BODY_1|0
a k ae|DT NN NNS|BODY_1|0
the selected cluster|DT VBN NN|BODY_4|0
different clustering hypotheses|JJ NN NNS|BODY_5|0
different texture samples|JJ NN NNS|BODY_6|0
their associated clusters|PRP$ JJ NNS|BODY_3|0
complex local minima|JJ JJ NN|BODY_14|0
1 ) )|CD -RRB- -RRB-|BODY_5|0
a boundary block|DT NN NN|BODY_1|0
a causal ordering|DT JJ NN|BODY_8|0
the last procedure|DT JJ NN|BODY_1|0
sa and icm.|NN CC NN|BODY_8|0
this texture model|DT NN NN|BODY_1|0
three additional tests|CD JJ NNS|BODY_1|0
all four tests|DT CD NNS|BODY_1|0
the constant t|DT JJ NN|BODY_1|0
necessary distinct textures|JJ JJ NNS|BODY_5|0
equal probability 1=w|JJ NN NNS|BODY_3|0
raster scan ordering|NN NN NN|BODY_1|0
the resulting algorithm|DT VBG NN|BODY_7|0
an initial value|DT JJ NN|BODY_1|0
such a schedule|JJ DT NN|BODY_5|0
independent random variables|JJ JJ NNS|BODY_4|0
their mle values|PRP$ JJ NNS|BODY_10|0
this initial grouping|DT JJ NN|BODY_1|0
the computational complexity|DT JJ NN|BODY_1|0
the proper blocks|DT JJ NNS|BODY_6|0
an implicit assumption|DT JJ NN|BODY_1|0
a parallel implementation|DT JJ NN|BODY_5|0
a k )|DT NN -RRB-|BODY_4|0
section 3.1 )|NN CD -RRB-|BODY_7|0
approximately block constant|RB NN NN|BODY_6|0
each tree )|DT NN -RRB-|BODY_10|0
an alternative method|DT JJ NN|BODY_1|0
a significant area|DT JJ NN|BODY_6|0
the commutative operation|DT JJ NN|BODY_1|0
200 and 500|CD CC CD|BODY_5|0
the actual parameters|DT JJ NNS|BODY_1|0
the synthetic textures|DT JJ NNS|BODY_3|0
a basic property|DT JJ NN|BODY_1|0
known partitioning sets|JJ NN NNS|BODY_5|0
the minimization process|DT NN NN|BODY_1|0
added gaussian noise|VBN JJ NN|BODY_8|0
the best partition|DT JJS NN|BODY_1|0
this ordering information|DT VBG NN|BODY_1|0
9 and 10|CD CC CD|BODY_5|0
one possible approach|CD JJ NN|BODY_1|0
(y j\delta )|JJ NN -RRB-|BODY_6|0
an aerial photograph|DT JJ NN|BODY_5|0
the boundary cost|DT NN NN|BODY_9|0
the clustering techniques|DT NN NNS|BODY_4|0
the complete operation|DT JJ NN|BODY_1|0
the segmentation problem|DT NN NN|BODY_1|0
a direct method|DT JJ NN|BODY_1|0
distinct statistical behavior|JJ JJ NN|BODY_6|0
the function l(\delta|DT NN NN|BODY_1|0
a reasonable choice|DT JJ NN|BODY_1|0
the remaining groups|DT VBG NNS|BODY_8|0
diagonally adjacent points|RB JJ NNS|BODY_8|0
both these constraints|PDT DT NNS|BODY_1|0
multiple resolution techniques|JJ NN NNS|BODY_10|0
this criteria results|DT NNS NNS|BODY_1|0
( 18 )|-LRB- CD -RRB-|BODY_4|0
this merging operation|DT VBG NN|BODY_1|0
a linked list|DT VBN NN|BODY_5|0
the final result|DT JJ NN|BODY_6|0
the dynamic range|DT JJ NN|BODY_1|0
an eight-point neighborhood|DT JJ NN|BODY_9|0
a fixed m|DT JJ NN|BODY_1|0
the direct method|DT JJ NN|BODY_1|0
( 20 )|-LRB- CD -RRB-|BODY_8|0
( n\gamma1 )|-LRB- NNS -RRB-|BODY_7|0
extract texture statistics|VB NN NNS|BODY_1|0
all these examples|DT DT NNS|BODY_1|0
the three methods|DT CD NNS|BODY_11|0
a local neighborhood|DT JJ NN|BODY_7|0
each texture k|DT NN NN|BODY_7|0
the complete algorithm|DT JJ NN|BODY_1|0
table 4 lists|NN CD VBZ|BODY_1|0
a specified order|DT JJ NN|BODY_5|0
three basic operations|CD JJ NNS|BODY_2|0
each parameter vector|DT NN NN|BODY_1|0
all possible reorderings|DT JJ NNS|BODY_12|0
the additional constraints|DT JJ NNS|BODY_1|0
( 19 )|-LRB- CD -RRB-|BODY_3|0
agglomerative hierarchical clustering|JJ JJ NN|BODY_3|0
products and summations|NNS CC NNS|BODY_1|0
the optimization criteria|DT NN NNS|BODY_1|0
the true number|DT JJ NN|BODY_1|0
the state x|DT NN NN|BODY_7|0
this cost function|DT NN NN|BODY_1|0
a simpler algorithm|DT JJR NN|BODY_1|0
a texture boundary|DT NN NN|BODY_3|0
the alternative method|DT JJ NN|BODY_1|0
the likelihood function|DT NN NN|BODY_5|0
the only cliques|DT JJ NNS|BODY_1|0
a third mechanism|DT JJ NN|BODY_1|0
the global objective|DT JJ NN|BODY_1|0
necessary the points|JJ DT NNS|BODY_1|0
an undesirable property|DT JJ NN|BODY_3|0
coarse resolution minimization|JJ NN NN|BODY_1|0
initially large values|RB JJ NNS|BODY_4|0
the coarse resolution|DT JJ NN|BODY_14|0
the first procedure|DT JJ NN|BODY_1|0
a constant vector|DT JJ NN|BODY_8|0
the the number|DT DT NN|BODY_1|0
this efficiently groups|DT RB NNS|BODY_1|0
no additional changes|DT JJ NNS|BODY_7|0
such a division|PDT DT NN|BODY_1|0
the density function|DT NN NN|BODY_1|0
ar prediction coefficients|NN NN NNS|BODY_7|0
let v 1|VB NN CD|BODY_1|0
textures or classifications|NNS CC NNS|BODY_8|0
the first method|DT JJ NN|BODY_1|0
this coarse grouping|DT JJ NN|BODY_1|0
this overall model|DT JJ NN|BODY_1|0
the resulting functions|DT VBG NNS|BODY_1|0
that|IN|BODY_11:BODY_5:BODY_13:BODY_2:BODY_3:BODY_7|1
the distribution|DT NN|BODY_5:BODY_1:BODY_3:BODY_8:BODY_9|1
pixels|NNS|BODY_13:BODY_3:BODY_4:BODY_7:BODY_8|1
the set|DT NN|BODY_5:BODY_2:BODY_1:BODY_3:BODY_8|0
an mrf|DT NN|BODY_1:BODY_4:BODY_8:BODY_9|1
the computation|DT NN|BODY_6:BODY_5:BODY_2:BODY_1|1
each|DT|BODY_2:BODY_1:BODY_14:BODY_3:BODY_10:BODY_4:BODY_7|0
m|NN|BODY_6:BODY_2:BODY_14:BODY_3:BODY_4:BODY_7|0
a point|DT NN|BODY_5:BODY_2:BODY_3:BODY_4:BODY_10|1
region statistics|NN NNS|BODY_2:BODY_4|1
the problem|DT NN|BODY_6:BODY_5:BODY_1:BODY_3:BODY_4:BODY_10|0
there|EX|BODY_6:BODY_5:BODY_1:BODY_3:BODY_7:BODY_8|0
a number|DT NN|BODY_6:BODY_2:BODY_1|1
the value|DT NN|BODY_2:BODY_3:BODY_10:BODY_4:BODY_7:BODY_8|0
a method|DT NN|BODY_2:BODY_3|1
the mle|DT NN|BODY_5:BODY_1:BODY_4|2
points|NNS|BODY_6:BODY_11:BODY_5:BODY_1:BODY_3:BODY_4:BODY_10|0
ae|NNS|BODY_6:BODY_11:BODY_5:BODY_17:BODY_2:BODY_3:BODY_7|0
the neighbors|DT NNS|BODY_4:BODY_7|1
the solution|DT NN|BODY_1:BODY_2:BODY_4:BODY_7|0
the performance|DT NN|BODY_1:BODY_3:BODY_4:BODY_7|0
c(k|NN|BODY_6:BODY_2:BODY_1:BODY_3:BODY_4:BODY_10:BODY_7|0
the components|DT NNS|BODY_5:BODY_1:BODY_2:BODY_4:BODY_7|0
these parameters|DT NNS|BODY_11:BODY_1:BODY_2:BODY_3|0
resolution|NN|BODY_5:BODY_2:BODY_3:BODY_4:BODY_7:BODY_8|0
the result|DT NN|BODY_6:BODY_2:BODY_4:BODY_7|0
the clusters|DT NNS|BODY_3:BODY_4:BODY_7|0
the statistics|DT NNS|BODY_5:BODY_3:BODY_8:BODY_9|0
c|NN|BODY_6:BODY_5:BODY_16:BODY_2:BODY_3:BODY_10:BODY_7|0
the application|DT NN|BODY_5:BODY_2:BODY_3:BODY_4|0
the form|DT NN|BODY_6:BODY_15:BODY_3|0
two clusters|CD NNS|BODY_6:BODY_2:BODY_1:BODY_3|0
the parameter|DT NN|BODY_5:BODY_2:BODY_1:BODY_3:BODY_4|0
the change|DT NN|BODY_6:BODY_3:BODY_4|0
this criteria|DT NNS|BODY_5:BODY_1:BODY_2|0
each point|DT NN|BODY_2:BODY_3:BODY_4:BODY_9|0
l\gamma1 )|NNS -RRB-|BODY_5:BODY_10:BODY_9|0
t|NN|BODY_6:BODY_5:BODY_1:BODY_3:BODY_4|0
boundaries|NNS|BODY_5:BODY_2:BODY_7:BODY_8|0
the region|DT NN|BODY_8:BODY_9|0
each texture|DT NN|BODY_6:BODY_13:BODY_3:BODY_7:BODY_8|0
the objective|DT NN|BODY_2|0
the functions|DT NNS|BODY_2:BODY_1:BODY_8:BODY_9|0
the end|DT NN|BODY_6:BODY_2|0
the use|DT NN|BODY_5:BODY_2:BODY_3|0
the partitioning|DT NN|BODY_6:BODY_1:BODY_2:BODY_7|0
these models|DT NNS|BODY_2:BODY_3|0
the lack|DT NN|BODY_2:BODY_4|0
figure 3|NN CD|BODY_4:BODY_7|0
the blocks|DT NNS|BODY_2:BODY_8|0
n )|NN -RRB-|BODY_5:BODY_23|0
our approach|PRP$ NN|BODY_2:BODY_1:BODY_4|0
the n|DT NN|BODY_3:BODY_7|0
the pixel|DT NN|BODY_5:BODY_7|0
the points|DT NNS|BODY_3:BODY_7:BODY_9|0
a range|DT NN|BODY_10:BODY_4|0
this case|DT NN|BODY_1:BODY_4|0
a|DT|BODY_6:BODY_5:BODY_2:BODY_1:BODY_10:BODY_4|0
m k=1|NN NNS|BODY_5:BODY_2:BODY_4|0
the point|DT NN|BODY_6:BODY_13:BODY_2|0
partitioning sets|VBG NNS|BODY_5:BODY_11:BODY_8|0
the values|DT NNS|BODY_6:BODY_12:BODY_11:BODY_3|0
a distribution|DT NN|BODY_2|0
a gmrf|DT NN|BODY_2|0
simulated annealing|JJ NN|BODY_2|0
specific methods|JJ NNS|BODY_2|0
synthetic textures|JJ NNS|BODY_2|0
the results|DT NNS|BODY_2|0
\delta )|NNP -RRB-|BODY_2:BODY_4:BODY_19|0
this algorithm|DT NN|BODY_1:BODY_2|0
prediction coefficients|NN NNS|BODY_3:BODY_7|0
the constraint|DT NN|BODY_6:BODY_8|0
a mixture|DT NN|BODY_6:BODY_5:BODY_13:BODY_9|0
these statistics|DT NNS|BODY_2:BODY_3:BODY_29|0
the cost|DT NN|BODY_6:BODY_5:BODY_7|0
four points|CD NNS|BODY_6:BODY_2|0
all points|DT NNS|BODY_5:BODY_4|0
a cluster|DT NN|BODY_6:BODY_1|0
a region|DT NN|BODY_5:BODY_2|0
the minimum|DT NN|BODY_5:BODY_1|0
l )|JJ -RRB-|BODY_5:BODY_11:BODY_2:BODY_3:BODY_7|0
raster ordering|NN NN|BODY_5:BODY_2|0
the complexity|DT NN|BODY_3:BODY_4|0
the case|DT NN|BODY_1:BODY_3:BODY_9|0
the estimation|DT NN|BODY_6:BODY_4|0
