error|NN|BODY_6:BODY_5:BODY_16:ABSTRACT_4:TITLE_3:BODY_1:BODY_2:BODY_3:BODY_4:BODY_8|0
an alternative approach|DT JJ NN|BODY_1|0
6.2 discretization error|CD NN NN|BODY_1|0
the organizational structure|DT JJ NN|BODY_1|0
the theoretical solution|DT JJ NN|BODY_4|0
an open problem|DT JJ NN|BODY_6|0
the second term|DT JJ NN|BODY_1|0
the direction \gamma|DT NN NN|BODY_6|0
the projection method|DT NN NN|BODY_16|0
any such method|DT JJ NN|BODY_1|0
several physical principles|JJ JJ NNS|BODY_3|0
the perturbed matrix|DT JJ NN|BODY_1|0
4.2 discretization error|CD NN NN|BODY_1|0
a third operator|DT JJ NN|BODY_1|0
e e ff|NN NN NN|BODY_6|0
equation ( 5|NN -LRB- CD|BODY_1|0
the element perturbations|DT NN NNS|BODY_1|0
the following sections|DT JJ NNS|BODY_1|0
the present paper|DT JJ NN|BODY_1|0
the present work|DT JJ NN|BODY_1|0
the problem domain|DT NN NN|BODY_1|0
the triangle inequality|DT NN NN|BODY_1|0
all other steps|DT JJ NNS|BODY_5|0
given element-by-element error|VBN NN NN|BODY_1|0
all subsequent bounds|DT JJ NNS|BODY_9|0
commonly the case|RB DT NN|BODY_4|0
importance-driven global illumination|JJ JJ NN|BODY_7|0
the radiance function|DT NN NN|BODY_6|0
trivial basis functions|JJ NN NNS|BODY_7|0
physically meaningful problems|RB JJ NNS|BODY_10|0
the above functional|DT JJ JJ|BODY_1|0
this approach [5]|DT NN NN|BODY_11|0
the new formulation|DT JJ NN|BODY_1|0
the computed solution|DT JJ NN|BODY_5|0
measurement and simulation|NN CC NN|BODY_6|0
the cosine weighting|DT NN NN|BODY_7|0
the following way|DT JJ NN|BODY_3|0
the computed matrix|DT JJ NN|BODY_1|0
a reliable solution|DT JJ NN|BODY_1|0
4.3.2 inexact solution|CD JJ NN|BODY_1|0
a second technique|DT JJ NN|BODY_1|0
the incident vector|DT NN NN|BODY_1|0
global illumination|JJ NN|BODY_6:BODY_5:BODY_16:BODY_1:BODY_2:BODY_3:BODY_4:BODY_7|0
equation|NN|BODY_13:BODY_2:BODY_1:BODY_3:BODY_4:BODY_10:BODY_7|0
there|EX|BODY_6:BODY_5:BODY_2:BODY_1:BODY_3:BODY_4|1
the norm|DT NN|BODY_6:BODY_1:BODY_2:BODY_3:BODY_7|0
the space|DT NN|BODY_6:BODY_1:BODY_2:BODY_3:BODY_7:BODY_8|0
this|DT|BODY_6:BODY_1:BODY_2:BODY_4:BODY_7:BODY_9|0
terms|NNS|BODY_6:BODY_5:BODY_17:BODY_3:BODY_10:BODY_7|0
the approximation|DT NN|BODY_6:BODY_5:BODY_2:BODY_14:BODY_4|0
basis functions|NN NNS|BODY_6:BODY_2:BODY_3:BODY_4:BODY_7|0
1|CD|BODY_6:BODY_5:BODY_2:BODY_3:BODY_4:BODY_8:BODY_9|0
the solution|DT NN|BODY_6:BODY_5:BODY_2:BODY_4:BODY_7:BODY_9|0
instance|NN|BODY_6:BODY_5:BODY_1:BODY_10|1
opaque surfaces|JJ NNS|BODY_6:BODY_12|1
diffuse surfaces|JJ NNS|BODY_2|1
linear operators|JJ NNS|BODY_2|1
future work|JJ NN|BODY_2|1
matrix norms|NN NNS|BODY_7|1
all types|DT NNS|BODY_4|1
important differences|JJ NNS|BODY_5|1
higher-order elements|JJR NNS|BODY_5:BODY_7|1
the theory|DT NN|BODY_1|1
operator norms|NN NNS|BODY_8|1
8 conclusions|CD NNS|BODY_1|1
the problem|DT NN|BODY_6:BODY_2:BODY_3|0
the distance|DT NN|BODY_5:BODY_2:BODY_1:BODY_3|0
radiance functions|NN NNS|BODY_6:BODY_2:BODY_4:BODY_8|0
form factors|NN NNS|BODY_5:BODY_2:BODY_1:BODY_4|0
projection methods|NN NNS|BODY_6:BODY_5:BODY_1:BODY_2:BODY_4|0
the effects|DT NNS|BODY_1:BODY_2|0
x|NNP|BODY_5:BODY_3:BODY_4:BODY_8|0
this section|DT NN|BODY_2:BODY_1:BODY_3|0
the form|DT NN|BODY_1:BODY_4|0
the subspace|DT NN|BODY_15:BODY_2:BODY_7|0
f n|NN NN|BODY_2:BODY_3|0
x n|NN NN|BODY_6:BODY_4:BODY_9|0
the lower|DT JJR|BODY_6:BODY_3|0
a surface|DT NN|BODY_1:BODY_3:BODY_7|0
the dimensions|DT NNS|BODY_6:BODY_5|0
this form|DT NN|BODY_3:BODY_8|0
each plot|DT NN|BODY_2|0
each|DT|BODY_6:BODY_2:BODY_3:BODY_10:BODY_4|0
the purpose|DT NN|BODY_3:BODY_7|0
spherical harmonics|JJ NNS|BODY_6:BODY_4|0
an environment|DT NN|BODY_4:BODY_7|0
operator equations|NN NNS|BODY_6:BODY_1|0
error analysis|NN NN|BODY_5:BODY_4|0
the impact|DT NN|BODY_5:BODY_2|0
its distance|PRP$ NN|BODY_3|0
the discrepancy|DT NN|BODY_5:BODY_2|0
sup z|NN FW|BODY_5:BODY_2|0
error bounds|NN NNS|BODY_12:BODY_5:BODY_13|0
the projection|DT NN|BODY_5:BODY_4|0
the elements|DT NNS|BODY_6:BODY_5|0
figure 3|NN CD|BODY_2:BODY_4:BODY_7|0
each stage|DT NN|BODY_3|0
the dimension|DT NN|BODY_6:BODY_7|0
integral equations|JJ NNS|BODY_5:BODY_4|0
the presence|DT NN|BODY_6:BODY_9|0
computer graphics|NN NNS|BODY_3:BODY_8|0
the integral|DT NN|BODY_6:BODY_10|0
the choice|DT NN|BODY_6:BODY_5:BODY_1|0
the mapping|DT NN|BODY_6:BODY_3|0
zatz [41]|JJ NN|BODY_4|0
a norm|DT NN|BODY_3:BODY_9|0
a perturbation|DT NN|BODY_4:BODY_7|0
bounds|VBZ|BODY_5:BODY_2:BODY_3:BODY_4:BODY_19:BODY_9|0
an approximation|DT NN|BODY_2:BODY_4|0
a measure|DT NN|BODY_5:BODY_4|0
each point|DT NN|BODY_6|0
the connection|DT NN|BODY_5:BODY_1|0
rudin [32|NN NNS|BODY_3|0
the perturbation|DT NN|BODY_5:BODY_4|0
an example|DT NN|BODY_2|0
the accuracy|DT NN|BODY_5:BODY_1:BODY_3|0
a number|DT NN|BODY_2:BODY_9|0
diffuse environments|JJ NNS|BODY_1:BODY_3|0
emission function|NN NN|BODY_3:BODY_7|0
the i|DT NN|BODY_6|0
adaptive meshing|JJ NN|BODY_5:BODY_2|0
the geometry|DT NN|BODY_1:BODY_4|0
these errors|DT NNS|BODY_6:BODY_11:BODY_1|0
the error|DT NN|BODY_1:BODY_8|0
m \gamma1|NN NN|BODY_1:BODY_4:BODY_7|0
the coefficients|DT NNS|BODY_6:BODY_5:BODY_2|0
specific choices|JJ NNS|BODY_5:BODY_3|0
the operators|DT NNS|BODY_6:BODY_3|0
a set|DT NN|BODY_2|0
p n|NN NN|BODY_2|0
full matrix|JJ NN|BODY_3|0
specular reflection|JJ NN|BODY_5:BODY_4|0
a lack|DT NN|BODY_2|0
mathematical formalisms|JJ NNS|BODY_3|0
piecewise-constant functions|JJ NNS|BODY_3|0
the subject|DT NN|BODY_1:BODY_4|0
characterizing environments|VBG NNS|BODY_2|0
its action|PRP$ NN|BODY_3|0
dani lischinski|JJ NN|BODY_2|0
hewlett-packard corporation|JJ NN|BODY_3|0
radiative transfer|JJ NN|BODY_4:BODY_10|0
( a|-LRB- DT|BODY_12|0
steady-state radiance|NN NN|BODY_3|0
an enclosure|DT NN|BODY_4:BODY_7|0
manyvaluable discus|JJ NN|BODY_3|0
whose workstations|WP$ NNS|BODY_4|0
purely mathematical|RB JJ|BODY_9|0
a galerkin-|DT NNS|BODY_8|0
these norms|DT NNS|BODY_2|0
the processes|DT NNS|BODY_2|0
an artifact|DT NN|BODY_7|0
the actions|DT NNS|BODY_6|0
light emission|NN NN|BODY_3|0
radiance [watts/m|NN NN|BODY_6|0
each element|DT NN|BODY_2:BODY_9|0
the use|DT NN|BODY_1:BODY_3|0
10 units|CD NNS|BODY_5|0
the effect|DT NN|BODY_3:BODY_4|0
the cosine|DT NN|BODY_6|0
the type|DT NN|BODY_2|0
orthogonal polynomials|JJ NNS|BODY_7|0
particular interest|JJ NN|BODY_3|0
the enclosure|DT NN|BODY_5:BODY_2|0
the conceptualstages|DT NNS|BODY_13|0
a consequence|DT NN|BODY_2|0
13 )|CD -RRB-|BODY_2|0
8 )|CD -RRB-|BODY_2:BODY_4|0
the distance |DT NN|BODY_8|0
any direction|DT NN|BODY_3|0
the equation|DT NN|BODY_9|0
a space|DT NN|BODY_2|0
's theorem|POS NN|BODY_2|0
the distribution|DT NN|BODY_5:BODY_8|0
these elements|DT NNS|BODY_2|0
these choices|DT NNS|BODY_6:BODY_3|0
the authors|DT NNS|BODY_1|0
the incident|DT NN|BODY_8|0
( c|-LRB- NN|BODY_6:BODY_1|0
the behavior|DT NN|BODY_3|0
a notion|DT NN|BODY_7|0
that use|IN NN|BODY_3|0
the bounds|DT NNS|BODY_12:BODY_5|0
radiosity [8|NN NNS|BODY_4|0
participating media|VBG NNS|BODY_9|0
surface elements|NN NNS|BODY_6|0
a point|DT NN|BODY_3|0
the comparison|DT NN|BODY_6|0
the result|DT NN|BODY_1:BODY_8|0
the matrix|DT NN|BODY_3|0
any surface|DT NN|BODY_5:BODY_9|0
f p|NN NN|BODY_2|0
a range|DT NN|BODY_7|0
these facts|DT NNS|BODY_1:BODY_3|0
matrix elements|NN NNS|BODY_3|0
the cos|DT NNS|BODY_5|0
discretization errors|NN NNS|BODY_5:BODY_1|0
the results|DT NNS|BODY_2:BODY_1|0
a unit|DT NN|BODY_5|0
eachbasis function|DT NN|BODY_6|0
42 )|CD -RRB-|BODY_14:BODY_4|0
ff ff|NN NN|BODY_2|0
that ff|DT NN|BODY_1|0
the data|DT NNS|BODY_1|0
the former|DT JJ|BODY_1|0
51 )|CD -RRB-|BODY_2|0
oe i|NN NN|BODY_4|0
the range|DT NN|BODY_12|0
real-valued functions|JJ NNS|BODY_3|0
all sources|DT NNS|BODY_4|0
matrix perturbation|NN NN|BODY_2|0
the collection|DT NN|BODY_2|0
complete convergence|JJ NN|BODY_3|0
the linear|DT NN|BODY_4:BODY_9|0
free space|JJ NN|BODY_5|0
more impor-|JJR NNS|BODY_5|0
the transformation|DT NN|BODY_2|0
an error|DT NN|BODY_2|0
the ordered|DT VBN|BODY_7|0
any p|DT NN|BODY_3|0
roundoff error|NN NN|BODY_7|0
this endeavor|DT NN|BODY_2|0
point-to-area interactions|NN NNS|BODY_4|0
surface points|NN NNS|BODY_4|0
unit side|NN NN|BODY_3|0
the ideal|DT NN|BODY_4|0
gauss-seidel [8]|JJ NN|BODY_5|0
infinite-dimensional problems|JJ NNS|BODY_6|0
standard computations|NN NNS|BODY_3|0
the energy|DT NN|BODY_2|0
the projections|DT NNS|BODY_2|0
a cosine|DT NN|BODY_10|0
any choice|DT NN|BODY_5|0
their relationship|PRP$ NN|BODY_5|0
all surfaces|DT NNS|BODY_3|0
the set|DT NN|BODY_8|0
k k|NN NN|BODY_6|0
certain approximations|JJ NNS|BODY_2|0
large-scale geometry|JJ NN|BODY_6|0
area measure|NN NN|BODY_9|0
perturbed entities|JJ NNS|BODY_11|0
the discussion|DT NN|BODY_2|0
those due|DT JJ|BODY_4|0
the notion|DT NN|BODY_8|0
x corresponds|NN NNS|BODY_2|0
the distances|DT NNS|BODY_2|0
a formalism|DT NN|BODY_5|0
the function|DT NN|BODY_2|0
point-to-area form|JJ NN|BODY_4|0
actual materials|JJ NNS|BODY_5|0
direct solvers|JJ NNS|BODY_5|0
each category|DT NN|BODY_5|0
the product|DT NN|BODY_11|0
-z z|NNP FW|BODY_7|0
various errors|JJ NNS|BODY_2|0
infinite-dimensional spaces|JJ NNS|BODY_4|0
the inequality|DT NN|BODY_3|0
small entries|JJ NNS|BODY_2|0
closed-form expressions|JJ NNS|BODY_4|0
the efficiency|DT NN|BODY_5|0
the factor|DT NN|BODY_4|0
x 0|NNP CD|BODY_2|0
the support|DT NN|BODY_5|0
some ideal|DT NN|BODY_3|0
that z|DT FW|BODY_3|0
appendix b|NN NN|BODY_6|0
the number|DT NN|BODY_5|0
this category|DT NN|BODY_3|0
1 measures|CD VBZ|BODY_3|0
1 )|CD -RRB-|BODY_2|0
whose role|WP$ NN|BODY_5|0
gaussian elimination|JJ NN|BODY_6|0
display techniques|NN NNS|BODY_4|0
the angle|DT NN|BODY_16|0
a priori|DT NN|BODY_2|0
a problem|DT NN|BODY_5|0
the sources|DT NNS|BODY_3|0
2 x|CD NN|BODY_2|0
collocation [22]|NN NN|BODY_2|0
a lower|DT JJR|BODY_8|0
display purposes|NN NNS|BODY_3|0
heckbert [14]|NN NN|BODY_3|0
algebraic properties|JJ NNS|BODY_4|0
emission )|NN -RRB-|BODY_8|0
interative solvers|JJ NNS|BODY_8|0
measurement errors|NN NNS|BODY_13|0
the equations|DT NNS|BODY_3|0
the coupling|DT NN|BODY_8|0
special operators|JJ NNS|BODY_2|0
the receiver|DT NN|BODY_1|0
exact solution|JJ NN|BODY_3|0
the boundary|DT NN|BODY_4|0
these features|DT NNS|BODY_2|0
incoming directions|VBG NNS|BODY_12|0
th element|IN NN|BODY_13|0
more concise|JJR NN|BODY_2|0
the scattering|DT NN|BODY_4|0
ffi p|JJ NN|BODY_2|0
a ray|DT NN|BODY_4|0
a form|DT NN|BODY_4|0
the role|DT NN|BODY_2|0
zero [25]|CD NN|BODY_3|0
ir n|NN NN|BODY_7|0
m \theta|NN NN|BODY_4|0
( 15|-LRB- CD|BODY_4|0
the median|DT NN|BODY_3|0
physically-motivated measures|JJ NNS|BODY_2|0
the roles|DT NNS|BODY_3|0
the extrema|DT NN|BODY_5|0
simulation [40]|NN NN|BODY_3|0
specific sub-problems|JJ NNS|BODY_2|0
orthogonal [2|JJ NNS|BODY_4|0
the domain|DT NN|BODY_10|0
a function|DT NN|BODY_3|0
n )|NN -RRB-|BODY_4|0
surface radiance|NN NN|BODY_8|0
the radiative|DT NN|BODY_6|0
finite-dimensional quantities|JJ NNS|BODY_8|0
its inverse|PRP$ NN|BODY_3|0
the sake|DT NN|BODY_4|0
the degrees|DT NNS|BODY_4|0
higher accuracyby|JJR NN|BODY_2|0
the diagonal|DT JJ|BODY_7|0
the mean|DT JJ|BODY_4|0
that inequality|DT NN|BODY_3|0
analytic area-to-area|JJ NN|BODY_3|0
this source|DT NN|BODY_4|0
computational procedures|JJ NNS|BODY_3|0
the fly|DT NN|BODY_4|0
some error|DT NN|BODY_3|0
their connection|PRP$ NN|BODY_4|0
the inter-action|DT NN|BODY_4|0
several reasons|JJ NNS|BODY_2:BODY_4|0
direction vectors|NN NNS|BODY_6|0
the properties|DT NNS|BODY_6|0
linear operator|NN NN|BODY_6|0
physical processes|JJ NNS|BODY_2|0
visibility computations|NN NNS|BODY_6|0
this way|DT NN|BODY_2|0
the approximations|DT NNS|BODY_4|0
31 )|CD -RRB-|BODY_3|0
optics effects|NNS NNS|BODY_2|0
the quantity|DT NN|BODY_6|0
distinct points|JJ NNS|BODY_9|0
reflection functions|NN NNS|BODY_4|0
discretization tasks|NN NNS|BODY_4|0
the norms|DT NNS|BODY_2|0
a system|DT NN|BODY_6|0
bounded operators|JJ NNS|BODY_3|0
's lemma|POS NN|BODY_11|0
four-fold integrals|JJ NNS|BODY_5|0
this norm|DT NN|BODY_3|0
the chain|DT NN|BODY_5|0
each conveying|DT VBG|BODY_5|0
z \omega|FW NNP|BODY_10|0
the adjoint|DT NN|BODY_4|0
polyak [31]|NN NN|BODY_6|0
this class|DT NN|BODY_4|0
constant elements|JJ NNS|BODY_2|0
some notion|DT NN|BODY_3|0
these restrictions|DT NNS|BODY_14|0
15 )|CD -RRB-|BODY_4|0
 problems|NN NNS|BODY_3|0
internal degrees|JJ NNS|BODY_3|0
problem instances|NN NNS|BODY_4|0
38 )|CD -RRB-|BODY_4|0
the quality|DT NN|BODY_4|0
a e|DT NN|BODY_5|0
the one|DT CD|BODY_4|0
numerical methods|JJ NNS|BODY_3|0
a solution|DT NN|BODY_6|0
another source|DT NN|BODY_4|0
 size |NN NN|BODY_4|0
the approxima|DT NN|BODY_10|0
recent literature|JJ NN|BODY_8|0
approximations specific|NNS NN|BODY_2|0
its solution|PRP$ NN|BODY_3|0
k f|NN NN|BODY_2|0
the reflection|DT NN|BODY_6|0
the notation|DT NN|BODY_3|0
the right|DT NN|BODY_3|0
other possibilities|JJ NNS|BODY_2|0
the level|DT NN|BODY_3|0
e ff|NN NN|BODY_3|0
perfect reflectors|JJ NNS|BODY_2|0
the hemisphere|DT NN|BODY_11|0
26 )|CD -RRB-|BODY_2|0
technology center|NN NN|BODY_7|0
radiometric variables|JJ NNS|BODY_2|0
the class|DT NN|BODY_2|0
surface perturbations|NN NNS|BODY_4|0
a taxonomy|DT NN|BODY_2|0
this computation|DT NN|BODY_7|0
these questions|DT NNS|BODY_3|0
angular directions|JJ NNS|BODY_8|0
some extent|DT NN|BODY_2|0
other quantities|JJ NNS|BODY_6|0
computer solution|NN NN|BODY_4|0
definitive answers|JJ NNS|BODY_2|0
n equations|NN NNS|BODY_7|0
the formulation|DT NN|BODY_9|0
three categories|CD NNS|BODY_8|0
wavelength bands|NN NNS|BODY_4|0
the environment|DT NN|BODY_6:BODY_10|0
the power|DT NN|BODY_1:BODY_3|0
several avenues|JJ NNS|BODY_6|0
the method|DT NN|BODY_4|0
emitted light|JJ NN|BODY_5|0
a hemicube|DT NN|BODY_7|0
the types|DT NNS|BODY_3|0
( 21|-LRB- CD|BODY_5|0
better ways|JJR NNS|BODY_1|0
maximum reflectivity|JJ NN|BODY_5|0
these laws|DT NNS|BODY_1|0
many cases|JJ NNS|BODY_6|0
these notions|DT NNS|BODY_3|0
basis function|NN NN|BODY_7|0
collocation point|NN NN|BODY_7|0
some instances|DT NNS|BODY_9|0
section 3|NN CD|BODY_5:BODY_10|0
new errors|JJ NNS|BODY_4|0
the strategy|DT NN|BODY_6|0
p 2|NN CD|BODY_4|0
the means|DT NNS|BODY_4|0
distant surfaces|JJ NNS|BODY_10|0
kantorovich [19]|JJ NN|BODY_4|0
the computation|DT NN|BODY_6|0
a projection|DT NN|BODY_3|0
matrix form|NN NN|BODY_5|0
the steps|DT NNS|BODY_3|0
the perturbations|DT NNS|BODY_5|0
a bound|DT VBN|BODY_7|0
distinct categories|JJ NNS|BODY_4|0
the discrete|DT NN|BODY_5|0
non-diffuse environments|JJ NNS|BODY_1|0
worst-case bounds|JJ NNS|BODY_4|0
numerical approximation|JJ NN|BODY_4|0
43 )|CD -RRB-|BODY_3|0
conservative bounds|JJ NNS|BODY_2|0
the tools|DT NNS|BODY_3|0
any input|DT NN|BODY_2|0
computingan approximatesolution|NN NN|BODY_14|0
a side|DT NN|BODY_6|0
2b-c )|JJ -RRB-|BODY_9|0
the case|DT NN|BODY_1|0
this operator|DT NN|BODY_1|0
this research|DT NN|BODY_5|0
this scale|DT NN|BODY_7|0
surface integration|NN NN|BODY_8|0
 close |RB JJ|BODY_9|0
some sense|DT NN|BODY_11:BODY_4|0
each step|DT NN|BODY_13|0
its members|PRP$ NNS|BODY_9|0
possible approximations|JJ NNS|BODY_3|0
various algorithms|JJ NNS|BODY_4|0
a mapping|DT NN|BODY_6|0
these categories|DT NNS|BODY_5|0
these sources|DT NNS|BODY_3|0
the dependenceon|DT NN|BODY_1|0
the evaluation|DT NN|BODY_5|0
each approach|DT NN|BODY_5|0
other approaches|JJ NNS|BODY_1|0
39 )|CD -RRB-|BODY_2|0
this observation|DT NN|BODY_1|0
let x|VB NN|BODY_1|0
the operator|DT NN|BODY_1|0
this work|DT NN|BODY_1|0
the argument|DT NN|BODY_1|0
reliable bounds|JJ NNS|BODY_1|0
quantitative answers|JJ NNS|BODY_7|0
let m|VB NN|BODY_1|0
the cost|DT NN|BODY_1|0
combining equations|VBG NNS|BODY_1|0
its interior|PRP$ NN|BODY_5|0
non-constant basis|JJ NN|BODY_1|0
the bound|DT VBN|BODY_1|0
the angles|DT NNS|BODY_1|0
the reflectance|DT NN|BODY_4|0
finite-dimensional subspaces|JJ NNS|BODY_6|0
weighted measure|JJ NN|BODY_11|0
numerous ways|JJ NNS|BODY_4|0
0 term|CD NN|BODY_1|0
finite dimensions|JJ NNS|BODY_7|0
this configuration|DT NN|BODY_1|0
ffi g|VBN NN|BODY_10|0
the algorithm|DT NN|BODY_1|0
the reflectivity|DT NN|BODY_1|0
2 sr]|CD NN|BODY_7|0
input errors|NN NNS|BODY_1|0
one exception|CD NN|BODY_1|0
matrix norm|NN NN|BODY_6|0
power [watts|NN NNS|BODY_7|0
a deficiency|DT NN|BODY_1|0
multiple integration|JJ NN|BODY_6|0
( b|-LRB- NN|BODY_1|0
wavelets [12]|NNS NNS|BODY_7|0
an algorithm|DT NN|BODY_5|0
all projections|DT NNS|BODY_1|0
the value|DT NN|BODY_1|0
f|NN|BODY_5:BODY_2:BODY_10:BODY_8|0
( 12|-LRB- CD|BODY_1|0
4.2.2 projections|CD NNS|BODY_1|0
image synthesis|NN NN|BODY_8|0
two functions|CD NNS|BODY_12|0
any collection|DT NN|BODY_1|0
the operation|DT NN|BODY_1|0
that equation|DT NN|BODY_1|0
the ij|DT NN|BODY_1|0
the idea|DT NN|BODY_1|0
this level|DT NN|BODY_1|0
another form|DT NN|BODY_1|0
world coordinates|NN NNS|BODY_3|0
kajiya [18]|NN NN|BODY_5|0
surface features|NN NNS|BODY_8|0
5.3 norms|CD NNS|BODY_1|0
linear constraints|JJ NNS|BODY_4|0
the plots|DT NNS|BODY_1|0
any case|DT NN|BODY_1|0
the essence|DT NN|BODY_1|0
collocation methods|NN NNS|BODY_5|0
grazing angles|VBG NNS|BODY_6|0
linear 3|NN CD|BODY_2|0
figure 4|NN CD|BODY_1|0
surfaces )|NNS -RRB-|BODY_7|0
section 4|NN CD|BODY_5|0
finite processes|JJ NNS|BODY_9|0
linear algebra|NN NN|BODY_6|0
the representation|DT NN|BODY_1|0
this distance|DT NN|BODY_1|0
109] shows|CD NNS|BODY_1|0
the source|DT NN|BODY_1|0
the terms|DT NNS|BODY_1|0
radiometric quantities|JJ NNS|BODY_1|0
linear functionals|JJ NNS|BODY_5|0
practical considerations|JJ NNS|BODY_5|0
the linearity|DT NN|BODY_1|0
non-constant elements|JJ NNS|BODY_1|0
the methods|DT NNS|BODY_1|0
standard methods|JJ NNS|BODY_1|0
finite norm|JJ NN|BODY_5|0
other norms|JJ NNS|BODY_1|0
the meaning|DT NN|BODY_1|0
matrix methods|NN NNS|BODY_8|0
the remainder|DT NN|BODY_1|0
the action|DT NN|BODY_1|0
other methods|JJ NNS|BODY_1|0
solutions f|NNS NN|BODY_7|0
x u|NN NN|BODY_7|0
much work|JJ NN|BODY_2|0
our knowledge|PRP$ NN|BODY_1|0
different lines|JJ NNS|BODY_2|0
measurement error|NN NN|BODY_22|0
the subscript|DT NN|BODY_1|0
perfect reflection|JJ NN|BODY_1|0
a rule|DT NN|BODY_1|0
monochromatic radiation|JJ NN|BODY_1|0
the desired|DT VBN|BODY_1|0
these error|DT NN|BODY_1|0
these inequalities|DT NNS|BODY_1|0
this question|DT NN|BODY_1|0
this space|DT NN|BODY_15|0
different approximations|JJ NNS|BODY_5|0
gaussian quadrature|JJ NN|BODY_7|0
the order|DT NN|BODY_1|0
this transition|DT NN|BODY_1|0
subsequent sections|JJ NNS|BODY_6|0
any projection|DT NN|BODY_9|0
an abstraction|DT NN|BODY_1|0
reciprocity states|NN NNS|BODY_1|0
implementation details|NN NNS|BODY_6|0
this type|DT NN|BODY_1|0
4.3.1 perturbation|CD NN|BODY_1|0
existing algorithms|VBG NNS|BODY_8|0
u 1|NN CD|BODY_8|0
