that|WDT|BODY_12:BODY_11:BODY_17:BODY_21:BODY_15:BODY_2:BODY_3:BODY_4:BODY_6:BODY_5:BODY_1:BODY_44:BODY_10:BODY_7:ABSTRACT_9:BODY_9|4
a noteworthy feature|DT JJ NN|BODY_1|0
a good deal|DT JJ NN|BODY_2|0
the othe urpose|DT NNP NN|BODY_9|0
two rough guidelines|CD JJ NNS|BODY_2|0
various attribute ranges|JJ NN NNS|BODY_7|0
database access paths|NN NN NNS|BODY_7|0
appendix b. l7|NN NN NNS|BODY_4|0
the mr sets|DT JJ NNS|BODY_3|0
their associated frequencies|PRP$ JJ NNS|BODY_7|0
all such anges|DT JJ NNS|BODY_13|0
a level 5|DT NN CD|BODY_8|0
a ,a )=a|DT NN NN|BODY_5|0
the same set|DT JJ NN|BODY_15|0
the bonferroni inequality|DT NNS NN|BODY_10|0
the receding paragraph|DT VBG NN|BODY_3|0
a 3b upper|DT NN JJ|BODY_8|0
which equivalent form|WDT JJ NN|BODY_8|0
complements level 2a|NNS NN CD|BODY_6|0
's inequality [1|POS NN NNS|BODY_4|0
1 ) stimates|CD -RRB- NNS|BODY_6|0
an average-case situation|DT JJ NN|BODY_5|0
all the methods|DT DT NNS|BODY_4|0
the usual estimates|DT JJ NNS|BODY_1|0
a partition f|DT NN NN|BODY_3|0
those same things|DT JJ NNS|BODY_6|0
the lower tables|DT JJR NNS|BODY_7|0
arbitrary value partitions|JJ NN NNS|BODY_2|0
arbitrary boolean expressions|JJ JJ NNS|BODY_12|0
every attribute j|DT NN NN|BODY_4|0
the averag umber|DT NN NN|BODY_4|0
r and r|NN CC NN|BODY_8|0
actual statistic or|JJ JJ CC|BODY_14|0
mf(i ,j) )|JJ NN -RRB-|BODY_15|0
as much space|RB JJ NN|BODY_5|0
the second f|DT JJ NN|BODY_6|0
a multivariate distribution|DT JJ NN|BODY_4|0
the original sets|DT JJ NNS|BODY_6|0
the actual frequency|DT JJ NN|BODY_5|0
i and j|NN CC NN|BODY_11|0
any known distribution|DT VBN NN|BODY_4|0
min ss t|NN NN NN|BODY_16|0
this m(i ,j|DT NN NN|BODY_1|0
significantly nonindependent (|RB JJ -LRB-|BODY_3|0
the resulting formulae|DT VBG NNS|BODY_10|0
c obtaining bounds|NN VBG NNS|BODY_6|0
approximately even partitions|RB RB NNS|BODY_3|0
the median-frequency value|DT NN NN|BODY_13|0
total size f|JJ NN NN|BODY_12|0
the median frequencies|DT JJ NNS|BODY_19|0
the rare event|DT JJ NN|BODY_10|0
embedded expression forms|VBN NN NNS|BODY_1|0
freq(i ,j,k )|JJ NN -RRB-|BODY_5:BODY_9|0
data universe u|NNS NN NN|BODY_10|0
a and that|DT CC DT|BODY_3|0
the set size|DT VBN NN|BODY_35|0
an upper boun|DT JJ NN|BODY_5|0
0 and 2.|CD CC CD|BODY_14|0
more sets .4.5|JJR NNS CD|BODY_18|0
less than or|RBR IN CC|BODY_4|0
the r complements|DT NN NNS|BODY_9|0
often absolute bounds|RB JJ NNS|BODY_1|0
the fou ifferent|DT CD NN|BODY_4|0
globally-numbered value k|JJ NN NN|BODY_6|0
binfreq( u,j,k )|JJ NN -RRB-|BODY_19|0
only two sets|RB CD NNS|BODY_1|0
some numeric attribute|DT JJ NN|BODY_9|0
ever tored correlation|RB VBN NN|BODY_1|0
the range 30-34)|DT NN NN|BODY_9|0
section 6 examines|NN CD NNS|BODY_1|0
detailed distributional assumptions|JJ JJ NNS|BODY_7|0
such a set|JJ DT NN|BODY_1|0
assum ata items|NN NN NNS|BODY_1|0
the actual value|DT JJ NN|BODY_4|0
the best bounds|DT JJS NNS|BODY_14|0
the frequency istributions|DT NN NNS|BODY_13|0
the lowest level-5|DT JJS NN|BODY_14|0
a lower deviation|DT JJR NN|BODY_16|0
a particular set|DT JJ NN|BODY_11|0
an embedded expression|DT JJ NN|BODY_8|0
the same relation|DT JJ NN|BODY_4|0
the space requirements|DT NN NNS|BODY_1|0
( 4 )|-LRB- CD -RRB-|BODY_1|0
comparing bounds e|VBG NNS NN|BODY_1|0
level 3b unions|NN NNP NNS|BODY_1|0
a ,n )=a|DT NN NN|BODY_9|0
the first form|DT JJ NN|BODY_1|0
level 3a unions|NN NNP NNS|BODY_1|0
paging or blocks|NN CC NNS|BODY_3|0
the old method|DT JJ NN|BODY_7|0
every possibility list|DT NN NN|BODY_11|0
sets|NNS|BODY_22:BODY_17:BODY_15:BODY_13:BODY_2:BODY_3:BODY_4:BODY_6:BODY_5:BODY_1:BODY_10:BODY_7:BODY_8:BODY_9|5
the top tables|DT JJ NNS|BODY_1|0
set unions rules|VBN NNS NNS|BODY_1|0
section 4 examines|NN CD NNS|BODY_1|0
a relational database|DT JJ NN|BODY_17|0
its main disadvantages|PRP$ JJ NNS|BODY_1|0
n an expression|RB DT NN|BODY_11|0
a distribution fit|DT NN NN|BODY_12|0
some set i|DT NN NN|BODY_4|0
r e methods|NN NN NNS|BODY_1|0
a separate table|DT JJ NN|BODY_6|0
each set size|DT NN NN|BODY_1|0
storage requirements .7.1|NN NNS CD|BODY_2|0
the best forms|DT JJS NNS|BODY_1|0
the method expoits|DT NN NNS|BODY_1|0
any set sizes|DT VBN NNS|BODY_1|0
all our rules|DT PRP$ NNS|BODY_1|0
level 2a unions|NN NNP NNS|BODY_1|0
level 4 union|NN CD NN|BODY_1|0
the smallest set|DT JJS NN|BODY_4|0
the sam roblems|DT NN NNS|BODY_4|0
the set i|DT NN NN|BODY_1|0
tight frequency-distribution bounds|JJ NN NNS|BODY_5|0
, not bounds|, RB NNS|BODY_5|0
: min 4.5|: NN CD|BODY_4|0
f different modes|NN JJ NNS|BODY_13|0
practica atabase situations|NN NN NNS|BODY_1|0
some computer time|DT NN NN|BODY_7|0
our 2b bound|PRP$ JJ VBN|BODY_1|0
each attribute )|DT NN -RRB-|BODY_8|0
the first bound|DT JJ VBN|BODY_1|0
those two distributions|DT CD NNS|BODY_4|0
at most sn.|IN JJS NN|BODY_7|0
their set sizes|PRP$ NN NNS|BODY_5|0
two new sets|CD JJ NNS|BODY_5|0
the other levels|DT JJ NNS|BODY_5|0
a lowe ound|DT JJ NN|BODY_1|0
an uppe ound|DT JJ NN|BODY_1|0
the data universe|DT NNS NN|BODY_17|0
one upper bound|CD JJ VBN|BODY_1|0
the other half|DT JJ NN|BODY_12|0
the empty set|DT JJ NN|BODY_11|0
he data universe|PRP NNS NN|BODY_17|0
which|WDT|BODY_6:BODY_11:BODY_5:BODY_16:BODY_21:BODY_2:BODY_4:BODY_7:BODY_8:BODY_9|3
the minimum|DT NN|BODY_5:BODY_18:BODY_13:BODY_1:BODY_2:BODY_3:BODY_19:BODY_4:BODY_37:BODY_7:BODY_9|3
set i|NN NN|BODY_12:BODY_6:BODY_5:BODY_15:BODY_4:BODY_10:BODY_29:BODY_8|3
distinct values|JJ NNS|BODY_15:BODY_13:BODY_25:BODY_14:BODY_24:BODY_4:BODY_37:BODY_6:BODY_5:BODY_10:BODY_7:BODY_29:BODY_9|5
the set|DT NN|BODY_6:BODY_11:BODY_5:BODY_15:BODY_2:BODY_10:BODY_9|2
attribute j|NN NN|BODY_28:BODY_16:BODY_18:BODY_23:BODY_3:BODY_7:BODY_9|4
the sets|DT NNS|BODY_5:BODY_11:BODY_21:BODY_2:BODY_19:BODY_7:BODY_8:BODY_20|2
the union|DT NN|BODY_5:BODY_13:BODY_1:BODY_2:BODY_4:BODY_9|2
e|NN|BODY_6:BODY_16:BODY_1:BODY_2:BODY_4:BODY_7:BODY_9|1
a set|DT NN|BODY_5:BODY_34:BODY_22:BODY_2:BODY_3:BODY_7:BODY_9|2
each set|DT NN|BODY_16:BODY_18:BODY_4:BODY_7:BODY_8|4
level 1|NN CD|BODY_11:BODY_5:BODY_17:BODY_2:BODY_1:BODY_3|2
the mode|DT NN|BODY_5:BODY_13:BODY_1:BODY_3:BODY_7|3
the sizes|DT NNS|BODY_6:BODY_5:BODY_13:BODY_1:BODY_2:BODY_7|4
the universe|DT NN|BODY_12:BODY_5:BODY_3:BODY_24:BODY_7:BODY_8|1
intersections|NNS|BODY_6:BODY_5:BODY_13:BODY_1:BODY_2:BODY_3:BODY_4:BODY_8|3
a|DT|BODY_6:BODY_15:BODY_2:BODY_1:BODY_14:BODY_3:BODY_7:BODY_9|2
an attribute|DT NN|BODY_5:BODY_3:BODY_4:BODY_7|1
this paper|DT NN|BODY_6:BODY_5:BODY_2:BODY_1:BODY_8|1
the level|DT NN|BODY_27:BODY_1:BODY_10:BODY_8|1
the sum|DT NN|BODY_6:BODY_2:BODY_1:BODY_4|1
a lower|DT JJR|BODY_12:BODY_5:BODY_3:BODY_4|1
lower bounds|JJR NNS|BODY_6:BODY_5:BODY_2:BODY_1:BODY_3|0
r|NN|BODY_12:BODY_15:BODY_3:BODY_4:BODY_8:BODY_9|0
the attribute|DT NN|BODY_6:BODY_16:BODY_15:BODY_2:BODY_7:BODY_8:BODY_9|0
the values|DT NNS|BODY_12:BODY_6:BODY_3:BODY_4|0
a distribution|DT NN|BODY_12:BODY_6:BODY_11:BODY_5:BODY_3|0
a relation|DT NN|BODY_16:BODY_3:BODY_7|0
the bounds|DT NNS|BODY_2:BODY_3:BODY_9|0
diophantine inferences|NN NNS|BODY_2:BODY_3|0
a database|DT NN|BODY_6:BODY_5:BODY_3|0
